Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        31,       21089.83,        1167.45,       18753.52,         192.12,         447.12,        6689.17,        6862.67,        2381.75,              0,         182.76,         233.83,        2066.13,              0,         236.13,         368.46,         202.47,         431.80,        1642.19,         415.23,         124.50,         582.40,          42.16,        1128.92,         998.63,          85.19,           6.35,          59.75,          77.02,          20.40,          82.90,          17.74,           8.76,          27.37
        32,       20071.80,        1001.82,       17819.45,         166.56,         403.53,        6326.10,        6152.13,        2276.19,              0,         150.09,         190.57,        2138.95,              0,         215.75,         239.45,         180.39,         405.23,        1547.80,         389.47,         125.38,         552.86,          39.09,        1033.55,         970.77,          80.47,           6.14,          57.46,          65.96,          20.75,          77.72,          18.59,           8.84,          26.50
        33,       18529.43,         899.21,       16285.44,         159.20,         385.04,        5678.99,        5703.78,        2276.18,              0,         191.95,         117.37,        1744.64,              0,         222.98,         230.84,         154.80,         351.60,        1477.60,         358.38,         120.29,         494.50,          36.76,         948.49,         903.38,          75.05,           6.08,          49.40,          61.55,          22.23,          81.16,          20.67,          10.19,          29.31
        34,       16455.08,         767.20,       14917.87,         132.79,         339.12,        5306.39,        5193.55,        2163.25,              0,         211.71,         159.69,        1549.81,              0,         251.69,         242.40,         100.10,         323.08,        1352.18,         348.02,         110.18,         458.71,          36.27,         934.17,         842.47,          68.92,           5.84,          45.65,          53.90,          19.02,          71.65,          16.89,           8.07,          25.12
        35,       15391.90,         758.72,       14069.00,         125.79,         326.10,        4642.02,        4436.88,        2185.74,              0,         126.06,         253.01,        1561.52,              0,         208.59,         307.04,          52.37,         288.92,        1234.30,         310.17,          96.29,         412.00,          35.53,         867.37,         798.21,          64.50,           4.86,          41.35,          46.91,          15.31,          73.65,          13.55,           6.22,          22.77
        36,       14802.19,         750.39,       12799.63,         108.86,         286.42,        4261.00,        4021.02,        1607.53,              0,         104.03,         179.91,        1619.17,              0,         155.16,         215.88,          24.98,         268.77,        1165.36,         293.63,         100.87,         393.82,          25.89,         700.20,         760.18,          55.44,           5.00,          39.81,          37.12,          14.43,          69.24,          11.82,           5.23,          19.46
        37,       13036.32,         730.18,       10757.72,          95.95,         238.20,        3899.86,        3617.13,        1674.52,              0,         116.91,          85.85,        1343.99,              0,         140.29,         135.72,           4.46,         242.35,        1069.64,         277.79,          93.13,         362.65,          22.67,         610.07,         682.63,          45.25,           4.05,          34.84,          33.80,          14.53,          76.42,          11.84,           5.45,          18.74
        38,       11397.69,         634.66,       10066.22,          95.10,         221.66,        3665.29,        3395.01,        1603.31,              0,         141.32,         107.88,        1383.53,              0,         177.60,         140.18,           0.89,         230.13,        1028.12,         268.35,          91.24,         347.77,          18.50,         487.73,         626.02,          37.04,           3.57,          32.11,          27.93,          10.84,          61.40,           8.09,           3.53,          13.60
        39,       10364.04,         628.11,        9464.71,          81.90,         182.93,        3405.01,        3105.00,        1696.88,              0,          97.19,          82.54,        1582.62,              0,         147.48,         102.00,           0.13,         219.33,         980.40,         258.25,          83.04,         332.59,          16.30,         459.31,         600.92,          34.37,           3.39,          29.60,          23.06,           8.80,          56.29,           5.77,           2.54,          11.28
        40,        9298.39,         602.27,        8400.86,          82.73,         180.01,        3088.17,        2766.77,        1570.18,              0,          86.28,          93.99,        1304.76,              0,         132.08,         117.72,              0,         202.68,         905.20,         246.15,          78.15,         307.35,          12.19,         373.90,         581.57,          29.82,           4.20,          29.08,          19.23,           8.39,          50.30,           5.47,           2.39,           9.26
        41,        8544.17,         600.76,        7566.23,          74.50,         174.57,        2854.41,        2413.62,        1445.78,              0,         104.80,          54.44,        1174.59,              0,         154.41,          85.36,              0,         193.62,         825.03,         230.53,          69.92,         280.31,          13.25,         368.40,         547.64,          26.82,           4.15,          27.60,          19.35,           7.95,          46.69,           5.42,           2.23,           9.90
        42,        7379.35,         595.83,        6802.04,          68.43,         119.46,        2534.83,        2276.30,        1472.44,              0,          92.68,          78.76,        1291.28,              0,         130.12,          86.81,              0,         191.35,         803.02,         226.71,          67.55,         265.47,          11.53,         422.91,         515.63,          28.95,           3.74,          24.49,          16.90,           7.62,          43.41,           5.10,           2.03,           9.88
        43,        6714.22,         610.99,        6824.53,          64.95,          94.18,        2353.98,        2059.39,        1223.89,              0,          93.66,          61.65,        1009.04,              0,         125.79,          79.08,              0,         181.69,         762.04,         219.11,          65.28,         245.20,           9.33,         300.16,         477.00,          20.30,           2.63,          20.75,          17.50,           7.15,          41.73,           4.76,           2.05,           8.30
        44,        6158.26,         598.88,        5604.02,          59.28,          70.03,        2096.27,        1792.42,         952.53,              0,          72.40,          72.63,         882.99,              0,         102.28,          65.56,              0,         166.84,         718.34,         218.85,          63.13,         222.07,          10.22,         308.02,         440.15,          20.22,           2.46,          17.48,          17.80,           7.16,          35.29,           5.77,           2.70,           9.51
        45,        5617.65,         563.44,        5343.29,          55.06,          49.63,        1838.51,        1608.93,        1112.36,              0,          65.60,          86.63,         857.38,              0,          90.51,         105.94,              0,         167.42,         704.93,         218.81,          63.61,         214.58,           9.57,         280.11,         409.68,          18.11,           1.73,          15.57,          14.74,           5.31,          32.55,           3.61,           1.64,           6.87
        46,        5147.84,         538.16,        5220.47,          62.56,          40.38,        1791.24,        1517.20,        1086.24,              0,          68.40,          64.39,         863.65,              0,          74.77,          74.35,              0,         163.14,         691.01,         212.59,          59.96,         205.64,           8.80,         249.89,         373.95,          18.14,           1.86,          13.28,          16.48,           6.43,          35.17,           5.02,           2.35,           8.30
        47,        4698.69,         524.24,        4758.41,          55.86,          29.65,        1621.00,        1393.57,         909.94,              0,          57.08,          77.70,         652.13,              0,          72.87,          84.77,              0,         156.20,         680.51,         208.55,          59.48,         199.81,           9.26,         266.45,         354.42,          17.74,           1.07,          11.86,          14.28,           5.87,          33.44,           4.56,           2.32,           7.75
        48,        4416.25,         497.07,        4389.61,          48.32,          16.21,        1593.49,        1301.44,         790.90,              0,          52.53,          75.62,         695.28,              0,          73.39,          61.33,              0,         152.96,         657.34,         211.53,          58.06,         192.44,           8.27,         224.87,         338.66,          16.76,           1.51,          12.48,          14.40,           6.39,          35.92,           5.16,           2.61,           7.65
        49,        4109.62,         480.81,        4091.51,          50.35,          15.55,        1440.11,        1169.44,         738.35,              0,          52.24,          48.76,         555.52,              0,          75.83,          62.47,              0,         149.29,         659.81,         208.52,          60.84,         192.19,           8.17,         281.42,         336.92,          19.96,           1.58,          12.24,          12.56,           6.94,          42.01,           5.44,           2.84,           8.02
        50,        3646.08,         421.37,        3866.77,          45.79,          10.87,        1377.98,        1129.69,         645.03,              0,          45.38,          26.72,         455.69,              0,          75.16,          31.77,              0,         141.03,         628.52,         196.61,          54.81,         180.25,           8.04,         245.09,         326.37,          18.51,           1.43,          11.53,          12.71,           7.46,          43.66,           5.72,           3.26,           9.24
        51,        3479.06,         438.76,        3829.79,          35.90,           6.09,        1254.17,        1050.13,         689.26,              0,          51.40,          23.22,         373.23,              0,          53.95,          28.74,              0,         138.79,         620.39,         194.67,          56.30,         178.56,           8.57,         265.46,         330.75,          21.07,           1.38,          12.32,          12.28,           7.94,          50.82,           6.19,           3.52,          10.39
        52,        3227.64,         446.74,        3513.26,          35.68,           4.50,        1190.53,         981.25,         674.88,              0,          48.19,          23.90,         337.65,              0,          55.32,          22.41,              0,         129.29,         599.53,         188.96,          56.02,         171.92,           8.47,         270.40,         320.73,          23.96,           1.74,          12.09,          11.04,           9.83,          56.97,           7.28,           4.61,          10.83
        53,        3308.51,         457.68,        3306.67,          31.98,           1.91,        1158.71,         925.69,         703.34,              0,          25.43,          18.65,         311.07,              0,          45.32,          22.10,              0,         123.07,         568.75,         187.18,          52.97,         165.37,           6.46,         245.52,         308.91,          21.88,           1.74,          11.51,          11.37,          10.99,          62.17,           8.35,           5.51,          12.81
        54,        3192.82,         436.01,        3161.67,          30.53,           1.34,         991.66,         856.04,         705.69,              0,          37.90,          23.33,         275.56,              0,          40.88,          17.55,              0,         112.14,         535.21,         169.25,          47.94,         152.33,           7.31,         257.38,         301.44,          23.02,           2.04,          10.99,          11.48,          12.38,          68.11,           9.77,           6.12,          14.68
        55,        3054.72,         393.30,        3072.18,          26.63,           0.59,         964.25,         802.75,         667.53,              0,          33.69,          15.63,         223.64,              0,          33.94,          18.97,              0,         104.71,         507.99,         161.66,          45.62,         143.50,           7.16,         239.85,         302.56,          21.00,           2.14,          12.86,          13.61,          13.42,          69.90,          11.28,           7.86,          16.78
        56,        2917.08,         391.50,        3078.52,          20.61,           0.02,         906.90,         765.46,         628.35,              0,          35.55,          34.04,         200.39,              0,          46.70,          25.57,              0,          97.99,         473.95,         150.52,          40.36,         134.07,           6.57,         250.21,         296.57,          26.02,           2.76,          13.46,          10.49,          11.95,          70.96,           9.36,           6.54,          15.11
        57,        2784.41,         383.29,        2847.25,          19.98,           2.50,         807.40,         679.63,         701.10,              0,          38.08,          33.84,         150.35,              0,          48.69,          27.14,              0,          86.36,         439.00,         140.08,          37.60,         123.49,           5.57,         228.37,         282.19,          21.83,           2.34,          13.80,           9.58,          14.09,          74.75,          11.79,           8.38,          18.66
        58,        2878.14,         381.45,        2470.27,          19.08,              0,         783.85,         635.51,         630.60,              0,          41.09,          33.65,         115.48,              0,          48.16,          39.98,              0,          79.50,         404.16,         129.36,          34.30,         112.16,           5.14,         204.28,         261.75,          18.62,           1.93,          12.66,           7.10,          13.11,          71.45,          10.60,           7.90,          18.47
        59,        2672.86,         378.96,        2351.51,          16.63,              0,         710.47,         590.10,         613.38,              0,          37.11,          63.31,         132.30,              0,          43.43,          55.61,              0,          71.07,         382.34,         121.18,          32.57,         103.88,           4.00,         194.73,         251.03,          17.27,           1.65,          12.40,           6.64,          13.72,          74.32,          11.02,           8.28,          18.79
        60,        2602.36,         368.22,        2209.27,          16.16,              0,         646.86,         515.83,         614.98,              0,          35.24,          77.63,         108.83,              0,          43.48,          70.92,              0,          64.76,         348.12,         113.98,          29.69,          97.34,           4.42,         186.98,         245.62,          17.73,           1.83,          13.06,           3.60,          11.05,          64.58,           7.93,           6.11,          15.16
        61,        2365.32,         312.12,        2039.41,          12.29,              0,         584.38,         444.08,         572.72,              0,          38.59,          92.27,          83.97,              0,          45.22,          83.22,              0,          56.75,         308.89,         100.03,          25.77,          84.31,           2.69,         164.19,         224.47,          13.71,           1.23,          10.92,           2.34,          11.62,          66.96,           9.13,           7.34,          16.71
        62,        2125.85,         257.81,        1788.54,          11.00,              0,         583.48,         428.05,         594.24,              0,          37.01,          84.89,          85.26,              0,          48.70,         117.86,              0,          51.57,         290.05,          93.58,          24.52,          80.10,           2.81,         156.88,         208.00,          12.24,           0.84,           9.44,           0.94,          10.59,          63.66,           7.85,           6.35,          14.47
        63,        1983.82,         237.48,        1739.78,           9.36,              0,         519.92,         368.91,         700.75,              0,          49.34,          95.30,          88.91,              0,          45.84,         105.84,              0,          39.36,         249.19,          81.00,          21.18,          66.23,           2.35,         201.42,         204.29,          13.31,           0.73,           8.92,           0.44,           8.95,          60.06,           6.28,           5.07,          12.82
        64,        1809.60,         185.85,        1669.94,           6.49,              0,         441.92,         329.35,         525.07,              0,          39.68,         172.77,          66.35,              0,          60.56,         194.55,              0,          40.67,         241.26,          79.13,          21.70,          67.63,           2.24,         146.66,         187.82,          11.56,           0.79,           8.65,           0.16,           7.45,          52.87,           4.79,           3.94,          11.36
        65,        1729.95,         211.31,        1613.94,           4.96,              0,         438.25,         282.39,         442.49,              0,          33.69,         101.70,          66.69,              0,          39.50,          93.02,              0,          31.44,         212.25,          71.02,          20.09,          58.30,           1.42,         125.27,         169.47,          10.30,           0.62,           8.08,           0.12,           6.06,          46.50,           3.80,           3.26,           9.81
        66,        1677.00,         212.65,        1484.55,           4.35,              0,         371.01,         247.59,         336.90,              0,          48.32,         123.52,          77.67,              0,          47.79,         142.58,              0,          27.51,         192.75,          65.09,          17.57,          51.91,           1.69,         122.80,         155.40,           9.76,           0.65,           7.36,              0,           6.22,          48.78,           3.81,           3.24,           9.33
        67,        1577.29,         168.77,        1276.10,           3.24,              0,         330.65,         193.54,         347.51,              0,          35.52,         101.97,         110.25,              0,          50.62,         126.39,              0,          22.54,         170.60,          59.03,          16.99,          46.65,           1.07,         115.70,         147.63,           8.91,           0.62,           7.55,              0,           6.07,          46.67,           3.47,           3.16,          10.08
        68,        1448.49,         118.87,        1103.44,           2.68,              0,         287.88,         171.40,         419.32,              0,          37.17,         133.30,         135.96,              0,          42.79,         181.14,              0,          19.23,         150.93,          51.11,          12.23,          38.88,           0.71,         110.04,         141.99,           9.22,           0.82,           7.44,           0.01,           5.36,          43.21,           3.08,           2.96,          10.34
        69,        1458.81,          87.35,         949.19,           1.67,              0,         265.35,         134.88,         412.69,              0,          42.93,         142.16,         165.18,              0,          42.07,         129.35,              0,          16.76,         135.27,          45.17,          11.89,          35.60,           0.51,         102.55,         136.24,           9.30,           0.70,           8.55,              0,           5.16,          39.23,           3.28,           3.49,          10.42
        70,        1259.86,          75.01,         862.28,           1.24,              0,         238.32,         106.72,         409.59,              0,          37.98,         118.43,         192.25,              0,          42.09,         201.70,              0,          13.32,         117.44,          42.98,          10.65,          30.87,           0.47,          91.97,         128.12,           8.18,           0.70,           7.83,              0,           4.16,          33.95,           2.62,           3.01,           8.87
        71,        1266.95,          62.41,         752.49,           1.03,              0,         173.81,          83.46,         332.74,              0,          42.41,         191.63,         176.78,              0,          47.17,         200.51,              0,          10.98,         103.68,          40.26,           9.33,          28.37,           0.21,          83.41,         123.98,           8.08,           0.66,           8.83,              0,           4.68,          36.84,           2.45,           2.91,           9.76
        72,        1046.24,          52.58,         676.60,           0.49,              0,         153.23,          47.00,         354.26,              0,          45.08,         130.14,         202.74,              0,          55.85,         201.19,              0,           6.87,          85.16,          33.20,           7.50,          22.02,           0.11,          68.07,         108.25,           6.40,           0.69,           8.02,              0,           5.40,          35.56,           3.24,           3.92,          12.21
        73,         923.92,          46.54,         610.95,           0.29,              0,         109.52,          42.99,         320.85,              0,          35.48,         199.81,         311.70,              0,          39.35,         289.00,              0,           6.91,          76.56,          29.19,           6.01,          20.22,           0.07,          63.70,         100.60,           5.65,           0.51,           6.39,              0,           5.23,          33.90,           3.07,           4.26,          11.61
        74,         807.03,          26.88,         577.37,           0.27,              0,         111.32,          33.08,         355.32,              0,          29.61,         247.77,         310.35,              0,          49.06,         266.86,              0,           4.61,          67.64,          25.64,           6.56,          17.56,           0.02,          62.59,          95.17,           6.29,           0.51,           6.01,              0,           5.63,          31.72,           3.51,           4.87,          12.33
        75,         730.09,          18.76,         423.07,           0.14,              0,          93.37,          18.63,         322.88,              0,          34.87,         277.33,         346.10,              0,          33.89,         337.69,              0,           3.58,          55.70,          25.39,           3.81,          14.84,           0.04,          51.96,          98.04,           5.40,           0.58,           6.64,              0,           3.73,          28.82,           1.95,           3.12,           8.81
        76,         651.73,          13.24,         314.39,           0.08,              0,          69.59,          13.67,         273.98,              0,          32.94,         186.56,         325.97,              0,          40.41,         287.54,              0,           2.47,          49.97,          21.48,           3.49,          11.95,           0.03,          40.43,          89.34,           3.58,           0.72,           6.65,              0,           4.59,          29.02,           2.43,           4.01,          11.24
        77,         603.22,          10.89,         254.58,           0.10,              0,          51.54,           8.73,         245.78,              0,          21.54,         228.24,         422.70,              0,          32.76,         261.90,              0,           1.28,          40.57,          19.57,           2.78,           9.89,           0.02,          36.44,          85.72,           2.54,           0.68,           6.40,              0,           4.47,          27.80,           2.42,           3.94,          10.40
        78,         544.66,           6.95,         215.97,           0.09,              0,          36.44,          27.05,         233.37,              0,          25.88,         271.56,         206.26,              0,          34.58,         276.90,              0,           2.60,          39.06,          17.29,           2.64,           9.63,              0,          29.27,          79.24,           2.42,           0.65,           5.76,              0,           4.03,          27.48,           2.03,           3.51,           9.17
        79,         558.61,           5.01,         162.61,           0.05,              0,          92.12,           2.42,         180.01,              0,          28.28,         178.89,         214.86,              0,          41.59,         304.30,              0,           0.18,          26.45,          15.52,           1.60,           6.36,              0,          26.76,          79.26,           2.01,           0.60,           4.96,              0,           2.94,          21.27,           1.28,           2.41,           7.09
