I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    2,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   27,         0,         0,         0,         0,         0,    470.30,         0,         0,         0,         0,         0,      3.72,      0.89,    474.91
    3,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.40,         0,         0,         0,         0,      0.40
    3,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    3,         0,         0,         0,         0,         0,         0,         0,         0,     22.31,         0,         0,         0,         0,     22.31
    3,    4,         0,         0,         0,         0,         0,         0,         0,         0,     72.72,         0,         0,         0,         0,     72.72
    3,    5,         0,         0,         0,         0,         0,         0,         0,         0,      7.17,         0,         0,         0,         0,      7.17
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.08
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      1.68,         0,         0,         0,         0,      1.68
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2885.62,         0,     65.09,   2288.88,   1102.06,         0,         0,         0,    354.62,    570.92,    507.18,         0,         0,   7774.37
    4,    2,     19.89,         0,         0,     37.86,     44.31,         0,         0,         0,     33.34,     22.56,      8.28,         0,         0,    166.24
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     62.65,         0,         0,         0,         0,     62.65
    4,    4,  40947.40,         0,  40556.40, 257467.48,  73911.19,         0,         0,         0,  40940.51,  11091.76,   8956.99,         0,         0, 473871.73
    4,    5,  28193.04,   2902.00,   3781.44,  73722.50,  22868.96,         0,         0,         0,   4407.61,   3905.08,   3213.66,         0,         0, 142994.29
    4,    6,      2.94,         0,         0,     79.52,      9.44,         0,         0,         0,     76.79,      0.75,      0.12,         0,         0,    169.56
    4,    7,      1.14,         0,         0,      1.33,      0.31,         0,         0,         0,     45.02,         0,         0,         0,         0,     47.80
    4,    8,  19313.07,    422.00,   2109.42,  33172.92,  11476.45,         0,         0,         0,   2531.03,    765.86,    128.21,         0,         0,  69918.96
    4,    9,   2802.30,         0,     70.56,   2036.49,   1359.59,         0,         0,         0,    458.35,    216.32,     42.01,         0,         0,   6985.62
    4,   10,         0,         0,         0,      4.79,      0.26,         0,         0,         0,      1.94,         0,         0,         0,         0,      6.99
    4,   11,    810.28,         0,      0.09,    551.49,    109.30,         0,         0,         0,    104.71,    123.89,     44.32,         0,         0,   1744.08
    4,   12,   2801.83,     41.00,      2.56,   2758.69,    661.07,         0,         0,         0,    474.44,    495.77,    172.07,         0,         0,   7407.43
    4,   13,   1317.92,      2.00,         0,   1178.25,    280.05,         0,         0,         0,    142.50,    101.39,     22.09,         0,         0,   3044.20
    4,   14,   2687.65,    234.00,      0.78,   3023.62,    896.45,         0,         0,         0,    407.82,    365.72,     67.71,         0,         0,   7683.75
    4,   15,     38.48,         0,         0,     29.24,     12.94,         0,         0,         0,     15.72,     35.50,     10.23,         0,         0,    142.11
    4,   16,    405.30,      1.00,      0.09,    472.31,    228.87,         0,         0,         0,    166.89,    167.96,     55.62,         0,         0,   1498.04
    4,   17,    375.09,         0,         0,    566.91,    221.62,         0,         0,         0,    156.38,    133.16,     34.25,         0,         0,   1487.41
    4,   18,      4.28,         0,         0,      4.01,      2.59,         0,         0,         0,      2.30,      0.79,      0.01,         0,         0,     13.98
    4,   19,      1.40,         0,         0,         0,         0,         0,         0,         0,         0,      0.31,      0.65,         0,         0,      2.36
    4,   20,    105.41,         0,         0,     15.58,     11.79,         0,         0,         0,     30.00,    129.94,     37.67,         0,         0,    330.39
    4,   21,     61.19,     80.00,         0,         0,      0.01,         0,         0,         0,      3.72,     15.94,     24.07,         0,         0,    184.93
    4,   22,      6.93,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.02,      8.66,         0,         0,     15.67
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.02
    4,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  10917.13,         0,         0,         0,         0,         0,    628.19,   1223.28,  12768.60
    5,    1,    593.20,         0,     12.91,    170.57,    511.21,         0,         0,         0,    152.09,    367.90,    347.30,         0,         0,   2155.18
    5,    2,      4.08,         0,         0,      5.14,     25.29,         0,         0,         0,     13.72,     15.53,      6.53,         0,         0,     70.29
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      3.77,         0,         0,         0,         0,      3.77
    5,    4,  10211.57,         0,   2441.48,  23597.81,  22059.80,         0,         0,         0,   4584.34,   3863.07,   3244.21,         0,         0,  70002.28
    5,    5,  32972.71,   5164.00,  17473.79, 172498.55,  92170.06,         0,         0,         0,  23639.06,  11229.96,   8544.78,         0,         0, 363692.91
    5,    6,      3.10,         0,         0,     70.25,     16.86,         0,         0,         0,     97.67,      1.36,      0.35,         0,         0,    189.59
    5,    7,      0.29,         0,         0,      0.10,      0.35,         0,         0,         0,      9.25,         0,         0,         0,         0,      9.99
    5,    8,   9184.87,    238.00,    690.40,  10205.85,  10885.96,         0,         0,         0,   2213.00,    724.57,    132.88,         0,         0,  34275.53
    5,    9,   1803.28,         0,     50.39,   1103.37,   1899.87,         0,         0,         0,    528.81,    242.60,     44.98,         0,         0,   5673.30
    5,   10,         0,         0,         0,      3.27,      0.88,         0,         0,         0,      9.81,         0,         0,         0,         0,     13.96
    5,   11,    468.47,         0,      0.19,    201.37,    149.00,         0,         0,         0,    119.02,    136.83,     41.27,         0,         0,   1116.15
    5,   12,   1631.60,     20.00,      2.59,   1464.36,    882.69,         0,         0,         0,    536.09,    546.24,    166.60,         0,         0,   5250.17
    5,   13,    732.22,      3.00,      0.03,    446.90,    366.64,         0,         0,         0,    159.68,    113.68,     24.56,         0,         0,   1846.71
    5,   14,   1551.69,    243.00,      1.96,   1112.73,   1162.04,         0,         0,         0,    482.06,    412.40,     71.06,         0,         0,   5036.94
    5,   15,     21.05,         0,      0.07,     14.92,     36.01,         0,         0,         0,     28.72,     46.43,      9.01,         0,         0,    156.21
    5,   16,    217.53,      2.00,      0.53,    191.77,    372.99,         0,         0,         0,    224.11,    203.55,     53.04,         0,         0,   1265.52
    5,   17,    202.83,         0,      0.25,    224.97,    340.83,         0,         0,         0,    203.14,    157.95,     35.41,         0,         0,   1165.38
    5,   18,      2.17,         0,         0,      3.07,      5.68,         0,         0,         0,      3.90,      1.16,      0.03,         0,         0,     16.01
    5,   19,      0.79,         0,         0,         0,         0,         0,         0,         0,      0.11,      1.43,      0.40,         0,         0,      2.73
    5,   20,     50.82,         0,         0,     15.58,     40.46,         0,         0,         0,     61.47,    189.42,     28.30,         0,         0,    386.05
    5,   21,     26.03,     25.00,         0,      0.21,      0.09,         0,         0,         0,     11.18,     38.35,     19.87,         0,         0,    120.73
    5,   22,      2.85,         0,         0,         0,         0,         0,         0,         0,      0.45,      0.16,      6.00,         0,         0,      9.46
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   25,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6568.56,         0,         0,         0,         0,         0,    559.20,    530.94,   7658.70
    6,    1,      1.16,         0,      0.01,      0.37,      0.05,         0,         0,         0,      4.72,      0.02,      0.01,         0,         0,      6.34
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      0.98,         0,         0,         0,         0,      1.00
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    4,     18.07,         0,      6.04,     63.83,      8.92,         0,         0,         0,    117.08,      0.75,      0.15,         0,         0,    214.84
    6,    5,     30.62,         0,      8.31,    135.08,     16.89,         0,         0,         0,    115.00,      1.35,      0.39,         0,         0,    307.64
    6,    6,      0.01,         0,         0,      4.70,      0.37,         0,         0,         0,    408.31,      0.02,         0,         0,         0,    413.41
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.82,         0,      0.79,     13.01,      2.88,         0,         0,         0,     16.83,      0.02,         0,         0,         0,     45.35
    6,    9,      2.73,         0,      0.12,      2.54,      0.40,         0,         0,         0,      1.23,         0,         0,         0,         0,      7.02
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.41,         0,         0,         0,         0,      1.41
    6,   11,      0.73,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.41
    6,   12,      2.41,         0,         0,      1.65,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.14
    6,   13,      1.33,         0,         0,      1.26,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.60
    6,   14,      1.97,         0,         0,      2.18,      0.17,         0,         0,         0,      0.04,      0.03,         0,         0,         0,      4.39
    6,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   16,      0.13,         0,         0,      0.10,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      0.24
    6,   17,      0.11,         0,         0,      0.12,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.23
    6,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.32,         0,         0,         0,         0,         0,         0,         0,      5.32
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.22,         0,         0,         0,     50.92,         0,         0,         0,         0,     51.14
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,      7.90,         0,         0,         0,         0,      8.22
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    305.24,         0,         0,         0,         0,    305.31
    7,    8,         0,         0,         0,         0,      2.14,         0,         0,         0,    160.76,         0,         0,         0,         0,    162.90
    7,    9,         0,         0,         0,         0,      0.21,         0,         0,         0,     84.04,         0,         0,         0,         0,     84.25
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.27,         0,         0,         0,         0,      1.27
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.24,         0,         0,         0,         0,      1.26
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      8.69,         0,         0,         0,         0,     18.72
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.00,         0,         0,         0,         0,      3.01
    7,   14,         0,         0,         0,         0,      0.07,         0,         0,         0,      5.18,         0,         0,         0,         0,      5.25
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.10,         0,         0,         0,         0,      0.10
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,      0.02
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    838.84,         0,     14.55,    315.94,    402.17,         0,         0,         0,    155.90,    123.53,     23.86,         0,         0,   1874.79
    8,    2,      5.33,         0,         0,     10.50,     19.81,         0,         0,         0,     12.36,      5.94,      0.33,         0,         0,     54.27
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.56,         0,         0,         0,         0,      0.56
    8,    4,  11410.52,         0,   2549.51,  27942.76,  10977.97,         0,         0,         0,   2577.96,    762.27,    152.54,         0,         0,  56373.53
    8,    5,  16409.12,   4074.00,   1270.28,  29402.61,  10672.41,         0,         0,         0,   2202.54,    728.17,    159.29,         0,         0,  64918.42
    8,    6,      1.58,         0,         0,     19.60,      2.81,         0,         0,         0,     14.73,      0.02,         0,         0,         0,     38.74
    8,    7,      3.38,         0,         0,      4.28,      2.23,         0,         0,         0,    127.57,         0,         0,         0,         0,    137.46
    8,    8,  82659.36,   1036.00,  68349.22, 447415.59, 154080.90,         0,         0,         0,  42883.28,   2399.33,    116.32,         0,         0, 798940.00
    8,    9,  11777.98,         0,    877.20,  23825.63,   8181.32,         0,         0,         0,   1745.88,    210.99,      7.85,         0,         0,  46626.85
    8,   10,         0,         0,         0,     33.85,      4.69,         0,         0,         0,     54.75,         0,         0,         0,         0,     93.29
    8,   11,   2491.17,         0,      5.57,   1507.25,    438.61,         0,         0,         0,    267.65,     63.86,      4.21,         0,         0,   4778.32
    8,   12,   8912.73,    196.00,     43.84,   8568.41,   2851.10,         0,         0,         0,   1248.56,    257.10,     13.85,         0,         0,  22091.59
    8,   13,   3938.54,     19.00,      0.69,   4030.53,   1319.36,         0,         0,         0,    402.79,     52.53,      1.95,         0,         0,   9765.39
    8,   14,   8298.55,    946.00,     43.81,   8782.26,   3705.87,         0,         0,         0,   1182.85,    177.33,      3.92,         0,         0,  23140.59
    8,   15,    111.43,         0,      4.12,    144.85,    133.41,         0,         0,         0,     87.68,     20.46,      0.29,         0,         0,    502.24
    8,   16,   1140.12,     15.00,     16.47,   1342.90,   1028.78,         0,         0,         0,    560.28,     82.39,      1.67,         0,         0,   4187.61
    8,   17,   1063.64,         0,     10.27,   1484.60,    916.52,         0,         0,         0,    497.52,     63.26,      1.14,         0,         0,   4036.95
    8,   18,     13.12,         0,         0,     38.72,     26.62,         0,         0,         0,     12.10,      0.58,         0,         0,         0,     91.14
    8,   19,      3.85,         0,         0,      0.93,      1.27,         0,         0,         0,      3.49,      2.17,         0,         0,         0,     11.71
    8,   20,    290.48,         0,      1.46,    333.61,    315.44,         0,         0,         0,    252.68,    161.10,      0.22,         0,         0,   1354.99
    8,   21,    163.30,    427.00,         0,     77.88,     30.62,         0,         0,         0,     90.19,     63.72,      0.15,         0,         0,    852.86
    8,   22,     25.45,         0,         0,      0.04,         0,         0,         0,         0,      5.95,      3.85,      0.01,         0,         0,     35.30
    8,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   25,      0.25,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.01,         0,         0,         0,      0.41
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7140.52,         0,         0,         0,         0,         0,    481.96,    484.96,   8107.44
    9,    1,    105.81,         0,      0.83,     38.03,     63.64,         0,         0,         0,     45.10,     46.52,     14.79,         0,         0,    314.72
    9,    2,      0.33,         0,         0,      2.27,      5.00,         0,         0,         0,      4.42,      2.61,      0.26,         0,         0,     14.89
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,    980.42,         0,     45.54,    828.45,   1056.77,         0,         0,         0,    415.32,    208.82,     67.10,         0,         0,   3602.42
    9,    5,   1690.70,    924.00,     48.44,   1727.74,   1558.38,         0,         0,         0,    490.98,    237.92,     72.51,         0,         0,   6750.67
    9,    6,      0.07,         0,         0,      2.34,      0.28,         0,         0,         0,      0.86,         0,         0,         0,         0,      3.55
    9,    7,      0.07,         0,         0,      0.30,      0.14,         0,         0,         0,     63.13,         0,         0,         0,         0,     63.64
    9,    8,   6098.33,    219.00,   2063.48,  12628.42,   7176.33,         0,         0,         0,   1703.10,    204.75,     10.94,         0,         0,  30104.35
    9,    9,  30245.65,         0,  33321.31, 220734.23,  94706.14,         0,         0,         0,  24720.02,   1378.94,    103.74,         0,         0, 405210.03
    9,   10,         0,         0,         0,     15.96,      2.60,         0,         0,         0,     34.92,         0,         0,         0,         0,     53.48
    9,   11,   3802.29,         0,     36.21,   3036.97,    971.38,         0,         0,         0,    358.29,     84.33,     11.30,         0,         0,   8300.77
    9,   12,  14558.22,    322.00,    616.05,  21577.79,   7348.00,         0,         0,         0,   2001.80,    400.39,     47.53,         0,         0,  46871.78
    9,   13,   6408.69,     94.00,     11.20,  12014.08,   3227.19,         0,         0,         0,    643.42,     89.99,     11.20,         0,         0,  22499.77
    9,   14,  14058.69,   1327.00,    508.63,  21787.37,   8570.79,         0,         0,         0,   1728.14,    265.55,     13.73,         0,         0,  48259.90
    9,   15,    136.40,         0,     17.39,    153.26,    235.37,         0,         0,         0,    104.02,     22.86,      0.88,         0,         0,    670.18
    9,   16,   1473.40,     35.00,    109.36,   1761.30,   2135.68,         0,         0,         0,    672.20,    104.99,      6.91,         0,         0,   6298.84
    9,   17,   1415.96,         0,    128.29,   2038.22,   1967.84,         0,         0,         0,    604.80,     83.15,      5.03,         0,         0,   6243.29
    9,   18,     16.36,         0,         0,     31.24,     44.95,         0,         0,         0,     14.76,      0.73,         0,         0,         0,    108.04
    9,   19,      3.80,         0,      0.77,      3.98,     16.20,         0,         0,         0,     11.13,      7.60,         0,         0,         0,     43.48
    9,   20,    307.45,         0,     21.55,    339.13,    595.35,         0,         0,         0,    329.73,    229.46,      0.38,         0,         0,   1823.05
    9,   21,    147.89,    402.00,      1.91,    297.33,    290.09,         0,         0,         0,    201.40,    144.31,      0.14,         0,         0,   1485.07
    9,   22,     22.59,         0,      0.03,     11.00,     25.49,         0,         0,         0,     34.50,     33.19,         0,         0,         0,    126.80
    9,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,   24,         0,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
    9,   25,      0.30,         0,         0,      1.21,      1.10,         0,         0,         0,      1.51,      0.89,         0,         0,         0,      5.01
