TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
52,30052,3,1,3,1962.2,6898.0,527.0,4556.4,39.7,961.4,62.4,790.0,44.5,0.0,219.5,3600.0,10.8,0.0,11.1,0.0,145.1,135.5,31.5,30.8,0.0,0.0,2.0,0.0,39.7,0.0,0.0,961.4
53,30053,3,1,4,4887.0,9341.7,3673.5,6741.2,142.5,1536.2,301.8,830.8,212.4,1262.2,1048.7,2550.3,52.3,0.0,53.5,178.6,564.2,526.0,1436.6,1393.2,0.0,0.0,4.0,0.0,142.5,0.0,0.0,1536.2
54,30054,3,1,4,2548.5,3737.9,1994.6,2674.7,101.8,613.7,208.4,580.7,137.9,119.7,797.6,1296.4,66.5,0.0,67.9,0.0,264.3,246.1,446.1,431.7,0.0,0.0,6.0,0.0,101.8,0.0,0.0,613.7
55,30055,3,1,3,2181.8,3185.0,1802.9,2676.8,192.5,320.6,244.5,227.1,161.3,0.0,925.7,922.7,77.4,0.0,79.1,1227.6,123.9,115.6,190.1,183.8,1.0,0.0,0.0,0.0,192.5,0.0,0.0,320.6
56,30056,3,1,3,518.2,313.1,369.4,169.4,46.1,35.8,61.3,0.5,37.8,0.0,210.1,143.8,17.0,0.0,17.4,0.0,7.0,6.7,18.9,18.4,0.0,0.0,0.0,0.0,46.1,0.0,0.0,35.8
57,30057,3,1,3,648.9,391.1,496.9,229.0,44.4,48.7,82.7,1.6,50.9,0.0,282.3,193.6,22.8,0.0,23.2,0.0,9.4,9.0,25.6,24.8,0.0,0.0,0.0,0.0,44.4,0.0,0.0,48.7
58,30058,3,1,2,196.6,395.9,22.7,177.9,0.0,44.9,0.0,156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9
59,30059,3,1,2,109.4,110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.5,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3175.3,1573.1,2829.5,1140.6,161.6,240.5,442.9,4.1,273.7,0.0,1619.7,963.1,154.8,0.0,157.9,0.0,50.0,47.1,129.5,126.4,0.0,0.0,1.0,0.0,161.6,0.0,0.0,240.5
62,30062,3,1,3,2504.3,1324.8,2197.2,954.0,142.3,202.7,336.8,7.5,219.2,8.6,1259.2,792.4,114.6,0.0,117.0,0.0,41.6,39.1,108.8,106.5,0.0,0.0,0.0,0.0,142.3,0.0,0.0,202.7
63,30063,3,1,4,497.0,2888.3,374.4,2598.2,11.4,179.5,26.0,219.6,18.0,0.0,100.2,349.1,7.2,0.0,7.4,1824.1,95.8,90.0,118.8,115.4,0.0,0.0,1.0,0.0,11.4,0.0,0.0,179.5
64,30064,3,1,3,3453.6,2675.3,2952.9,1889.8,155.3,436.5,383.8,178.4,238.6,115.0,1389.0,938.1,127.8,0.0,130.4,0.0,217.2,203.7,464.1,454.5,0.0,0.0,2.0,0.0,155.3,0.0,0.0,436.5
65,30065,3,1,4,2985.2,2225.2,2620.3,1650.8,157.1,365.3,379.3,27.4,258.8,177.8,1407.5,1086.7,98.8,0.0,100.8,0.0,91.1,85.4,281.1,273.6,0.0,0.0,3.0,0.0,157.1,0.0,0.0,365.3
66,30066,3,1,3,1630.0,1874.1,1358.3,1356.8,72.0,315.7,162.5,61.2,112.1,248.5,570.8,608.8,29.4,0.0,30.1,0.0,116.0,109.0,336.5,329.2,1.0,0.0,0.0,0.0,72.0,0.0,0.0,315.7
67,30067,3,1,4,1972.0,1941.4,1671.3,1406.2,94.4,327.2,196.9,33.7,134.9,352.0,769.7,596.6,64.8,0.0,66.2,0.0,94.8,88.8,344.2,335.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,327.2
68,30068,3,1,3,1921.2,1213.1,1662.9,882.2,118.4,186.6,237.9,45.1,169.1,0.0,960.1,708.7,80.1,0.0,81.8,0.0,40.9,38.3,92.1,90.1,0.0,0.0,1.0,0.0,118.4,0.0,0.0,186.6
69,30069,3,1,3,399.2,300.4,287.8,180.6,31.0,38.3,42.1,4.8,28.5,0.0,167.2,156.0,14.1,0.0,14.5,0.0,6.1,5.8,14.3,14.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,38.3
70,30070,3,1,2,902.7,689.8,765.7,505.0,60.9,106.5,123.1,15.5,84.2,0.0,438.4,420.1,23.8,0.0,24.4,0.0,20.3,19.2,51.4,50.3,0.0,0.0,0.0,0.0,60.9,0.0,0.0,106.5
71,30071,3,1,2,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1185.5,913.5,904.1,638.1,143.4,134.4,127.3,30.0,91.5,8.6,519.1,524.5,43.1,0.0,44.1,0.0,24.2,22.7,53.8,52.3,0.0,0.0,1.0,0.0,143.4,0.0,0.0,134.4
73,30073,3,1,2,161.4,143.7,31.8,13.7,6.5,3.1,4.9,1.0,3.3,0.0,18.2,11.0,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.5,0.0,0.0,3.1
74,30074,3,1,2,109.6,109.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2022.3,1830.2,1665.1,1290.7,107.0,281.4,225.2,211.6,141.2,41.8,824.9,695.6,76.5,0.0,78.1,53.5,104.8,99.0,192.4,189.2,15.0,0.0,7.0,0.0,107.0,0.0,0.0,281.4
76,30076,3,1,3,1125.3,617.1,952.4,406.8,50.8,86.6,150.2,9.3,92.7,0.0,545.2,336.7,50.3,0.0,51.5,0.0,17.8,16.9,44.7,43.8,0.0,0.0,0.0,0.0,50.8,0.0,0.0,86.6
77,30077,3,1,3,2058.0,5293.1,1328.9,3950.9,49.0,663.3,131.2,1113.1,83.5,0.0,480.3,1211.3,44.2,0.0,45.0,1105.5,262.0,246.1,279.8,274.8,0.0,0.0,3.0,0.0,49.0,0.0,0.0,663.3
78,30078,3,1,3,4809.5,4022.6,4206.5,2965.4,225.1,671.4,567.3,103.5,390.3,330.0,2124.1,1743.7,142.8,0.0,145.7,0.0,217.7,204.4,594.6,583.8,20.0,0.0,4.0,0.0,225.1,0.0,0.0,671.4
79,30079,3,1,3,1836.3,4228.6,1416.1,3275.7,21.2,556.6,52.8,376.6,37.5,417.7,200.4,391.8,13.4,1028.3,13.8,0.0,337.0,316.5,760.1,744.8,0.0,0.0,1.0,0.0,21.2,0.0,0.0,556.6
80,30080,3,1,3,2592.3,3024.2,2181.8,2191.1,101.1,522.6,212.2,271.8,147.8,247.1,801.2,801.2,55.6,0.0,56.8,0.0,285.6,268.6,614.6,602.4,7.0,0.0,1.0,0.0,101.1,0.0,0.0,522.6
81,30081,3,1,2,376.8,792.6,229.6,554.4,29.4,119.3,26.3,88.0,19.1,0.0,96.3,392.3,4.6,0.0,4.8,0.0,35.0,32.9,42.4,41.3,0.0,0.0,1.0,0.0,29.4,0.0,0.0,119.3
82,30082,3,1,3,3847.3,4465.0,3212.0,3240.3,153.2,742.8,400.6,323.4,276.9,315.9,1422.9,1672.4,74.1,0.0,75.6,0.0,286.7,269.4,673.1,659.3,0.0,0.0,2.0,0.0,153.2,0.0,0.0,742.8
83,30083,3,1,3,1392.5,2460.3,1055.6,1685.8,0.0,430.8,0.0,160.2,0.0,483.3,7.0,27.1,0.0,0.0,0.0,0.0,294.5,278.1,747.1,737.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,430.8
84,30084,3,1,3,1002.2,2104.7,721.2,1452.7,0.0,366.7,0.0,177.7,0.0,430.6,1.0,143.8,0.0,0.0,0.0,0.0,196.0,184.9,523.2,515.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,366.7
85,30085,3,1,3,768.1,985.2,493.5,606.1,38.2,136.9,70.2,147.6,43.8,12.8,247.8,362.7,22.1,0.0,22.5,0.0,35.8,33.5,50.4,49.5,0.0,0.0,1.0,0.0,38.2,0.0,0.0,136.9
86,30086,3,1,2,544.1,933.8,370.8,607.1,0.9,152.1,1.3,41.6,1.0,224.6,11.5,3.4,0.4,0.0,0.4,0.0,89.0,83.9,260.2,253.5,0.0,0.0,7.0,0.0,0.9,0.0,0.0,152.1
87,30087,3,1,2,102.2,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.5,110.9,30.2,12.8,1.7,3.0,4.5,0.2,3.2,0.0,17.5,10.9,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.7,0.0,0.0,3.0
89,30089,3,1,2,3210.8,4325.9,2555.6,2970.9,38.3,743.3,115.3,377.6,72.6,432.5,403.3,347.9,32.0,0.0,32.8,0.0,602.5,566.1,1287.0,1246.8,1.0,0.0,9.0,0.0,38.3,0.0,0.0,743.3
90,30090,3,1,3,4139.4,8046.2,3331.1,5795.7,34.1,1464.4,91.0,487.4,56.3,2281.1,323.3,292.9,28.4,0.0,29.0,0.0,641.6,606.1,2157.6,2128.3,0.0,0.0,4.0,0.0,34.1,0.0,0.0,1464.4
91,30091,3,1,3,2467.2,1524.2,2159.2,1090.4,115.6,236.1,348.2,138.2,214.4,0.0,1211.5,812.3,107.3,0.0,109.5,0.0,41.8,39.4,103.5,100.4,21.0,0.0,2.0,0.0,115.6,0.0,0.0,236.1
92,30092,3,1,3,2611.3,1575.0,2254.9,1108.3,138.3,239.4,363.5,66.3,222.4,0.0,1272.1,884.6,114.0,0.0,116.4,0.0,50.4,47.7,112.1,109.6,1.0,0.0,3.0,0.0,138.3,0.0,0.0,239.4
93,30093,3,1,2,95.8,95.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,356.5,249.0,233.0,114.4,12.8,24.3,36.5,11.2,22.7,0.0,133.5,88.6,12.5,0.0,12.9,0.0,4.8,4.7,10.1,9.9,0.0,0.0,0.0,0.0,12.8,0.0,0.0,24.3
95,30095,3,1,2,3638.6,3198.3,3175.2,2482.4,149.8,396.4,440.3,140.0,258.8,77.3,1604.2,1041.0,157.8,705.5,161.1,0.0,172.0,161.2,370.0,357.4,6.0,0.0,5.0,0.0,149.8,0.0,0.0,396.4
96,30096,3,1,2,3171.6,1982.0,2798.6,1424.8,141.6,314.6,424.3,48.5,260.1,90.2,1483.7,942.8,131.3,0.0,134.0,0.0,100.4,94.7,256.7,248.6,0.0,0.0,8.0,0.0,141.6,0.0,0.0,314.6
97,30097,3,1,1,109.4,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.2,100.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.2,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,307.5,220.7,189.6,93.4,11.1,19.5,32.5,3.4,19.4,0.0,107.0,76.3,8.2,0.0,8.4,0.0,3.9,3.9,10.2,9.9,0.0,0.0,0.0,0.0,11.1,0.0,0.0,19.5
101,30101,3,1,2,5141.9,3290.4,4541.0,2407.5,247.0,509.4,749.9,112.8,430.4,30.6,2474.8,1827.0,193.5,0.0,197.5,0.0,140.2,131.7,317.6,305.4,21.0,0.0,16.0,0.0,247.0,0.0,0.0,509.4
102,30102,3,1,1,100.3,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2503.9,1405.6,2181.2,1008.7,125.8,195.5,377.2,18.7,214.5,0.0,1232.7,836.9,96.8,0.0,98.9,0.0,45.8,43.5,114.3,109.6,0.0,0.0,1.0,0.0,125.8,0.0,0.0,195.5
104,30104,3,1,2,954.9,1578.1,766.1,1268.7,37.2,154.2,111.7,135.2,64.8,0.0,365.3,409.1,28.4,476.8,29.0,88.4,68.1,64.4,98.8,94.9,0.0,0.0,0.0,0.0,37.2,0.0,0.0,154.2
105,30105,3,1,2,407.4,326.4,288.0,179.2,14.3,38.9,41.2,8.4,25.6,8.9,137.7,108.4,9.8,0.0,10.0,0.0,16.8,16.0,39.0,37.5,8.0,0.0,0.0,0.0,14.3,0.0,0.0,38.9
106,30106,3,1,2,218.2,259.5,108.9,121.8,4.0,28.6,10.8,9.9,6.8,43.5,38.9,25.2,3.1,0.0,3.1,0.0,8.5,8.1,36.6,35.1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,28.6
107,30107,3,1,1,88.7,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
