O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1720,45023,1695,44761
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1064,19943,1023,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,695,12530,701,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1413,33504,1383,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2803,70831,2811,67307
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1201,23791,1274,24115
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2217,50455,2234,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2487,70821,2452,70617
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,961,20388,1031,22490
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,706,15172,884,17704
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1557,31631,1464,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2247,54840,2231,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1139,24169,1235,26250
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2907,74410,2796,73946
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,929,18706,949,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2487,53641,2315,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1467,30096,1424,28832
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1522,24858,1519,25067
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,636,9176,667,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,630,10609,602,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1359,21904,1339,23481
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,745,11692,630,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,737,8735,707,10338
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,698,10302,581,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,998,21898,1004,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,471,6250,488,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,638,8401,603,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,772,7608,669,10647
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1321,27980,1338,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,492,4810,504,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,644,12865,669,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,937,10953,964,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,550,6640,552,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,285,2912,293,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1395,36020,1437,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,765,12049,723,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,812,14268,830,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,854,15739,833,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,653,8425,656,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,498,4479,495,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,857,18870,771,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,779,9808,726,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,591,9171,620,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,609,7690,625,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1715,30406,1765,30627
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1615,37500,1633,37725
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,877,14152,856,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,884,13694,857,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1425,30166,1430,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1100,18372,1085,18453
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1198,21034,1260,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1844,49259,1854,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,482,6221,481,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1217,18196,1171,18217
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,462,6563,476,6629
