O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1462,25217,1583,25639
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,928,12530,898,12536
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2760,51157,2800,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3101,70821,2769,70617
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,774,11165,732,11190
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,935,15172,1066,17704
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1738,31631,2184,31385
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1494,24169,1594,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2985,53641,3533,53551
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2685,40872,2760,41095
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,769,9176,813,9183
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,931,11692,726,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,835,9026,828,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,833,10491,916,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,994,13194,1096,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1162,21899,1311,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,806,8401,771,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,838,7608,763,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,760,6751,709,6199
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,975,12865,917,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1215,13940,1230,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,673,6640,675,6833
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,284,2912,303,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,952,17249,967,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1466,36020,1529,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,950,12049,904,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1027,14269,1087,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1260,15738,1034,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,852,8425,901,8427
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,569,4479,597,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1034,18870,922,18459
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1993,39631,2041,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,988,11481,997,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1833,37500,1867,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1177,23872,1132,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1285,14152,1419,14184
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1132,13694,1429,15277
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1392,18372,1747,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1401,18637,1823,19880
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1539,21149,1551,21409
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,553,5312,521,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1355,18195,1433,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,533,6563,544,6629
