O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3272,45023,2381,44761
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1479,25217,1622,23632
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,931,12530,916,12557
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2655,33504,1897,33572
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1662,23791,1611,22255
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3778,70821,3260,70617
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,753,11165,845,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2619,38605,3040,40216
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1369,20388,1398,22490
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1065,15172,1117,17704
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3246,54841,3753,54695
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,4232,74421,4779,74283
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1133,18706,1301,16911
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3312,53641,4364,55759
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1949,24858,1992,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1963,24271,1907,25541
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2824,40872,3308,41077
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,812,10972,791,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1800,21904,1686,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,959,11692,987,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,829,8735,888,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1251,11943,1109,11219
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,828,8401,750,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,860,7608,799,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,768,6751,729,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,2104,27981,1756,27508
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1267,10984,1191,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,678,6640,638,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,295,2912,314,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,908,17249,994,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1445,36020,1559,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,947,12049,899,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1135,14269,977,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1260,15738,1279,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,977,14206,1077,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,610,4479,625,4569
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1093,9833,1007,10582
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,734,9171,748,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1974,39631,2167,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1022,11481,1011,11476
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1149,23872,1140,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1283,14152,1301,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1152,13694,1267,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2126,30166,2643,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1361,18372,1524,18453
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1483,21034,1593,21409
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1369,18195,1481,18195
