O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3175,70710,3610,70437
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1341,25217,1706,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1193,19943,1471,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,818,12530,974,12557
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3108,70831,3700,67363
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2647,50455,2834,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2753,70821,3136,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1906,37421,2394,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,662,11165,922,11190
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1128,15172,975,17704
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2089,31631,1674,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3002,54841,2380,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1578,24169,1380,26250
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3657,74421,3017,73949
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,992,18706,1344,16911
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3965,54146,2587,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2532,32277,1661,30447
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2292,28777,1919,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2068,27242,1683,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,3250,40872,2499,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,775,9176,819,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,722,10972,786,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1669,23703,1619,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,839,14455,657,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,958,9026,798,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,1005,11300,681,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,855,13194,1019,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1111,21899,1132,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,587,6250,568,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,765,8401,705,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,682,6751,647,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1459,27981,1464,27469
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,760,12865,827,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1114,10953,1041,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,651,6640,614,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,935,17249,941,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1445,36020,1459,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,941,12049,900,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,898,14269,955,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1112,15738,1073,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,761,8425,736,8427
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,898,10767,864,8881
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,681,7690,711,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1972,39631,1940,39964
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1259,23872,1119,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1940,15435,1153,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1745,13900,1028,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2803,30166,1756,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,2254,18372,1380,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,2019,18073,1328,18677
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1498,21034,1387,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2045,49260,1932,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1316,18195,1352,18195
