O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2111,45023,1949,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3339,70710,3173,70437
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1261,25375,1368,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1193,20101,1153,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,763,12687,764,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1606,33662,1625,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3112,70831,3060,75304
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1327,23948,1515,24115
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2475,51157,2496,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2630,70821,2649,70617
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2201,40120,2290,42205
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,792,15172,927,17624
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2548,54841,2417,54358
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3238,73972,2992,73949
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,968,18863,1067,19037
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1630,30096,1654,28832
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1617,23719,1623,27447
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,725,9176,757,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,788,10972,741,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1639,21904,1552,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,785,11692,665,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,805,10394,790,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,724,10302,708,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,829,13194,881,13807
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1054,22056,1100,21351
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,581,6250,554,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,775,8401,671,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,867,7608,753,10641
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,706,6751,684,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,579,4810,627,5359
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1156,13940,1157,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,648,6640,613,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,952,17249,954,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1476,36020,1513,33850
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,900,12049,860,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,939,14426,930,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1021,15738,933,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,772,8425,740,8427
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,920,10767,936,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,601,4503,601,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,945,18870,842,18459
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,673,7690,695,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1909,39631,1959,39964
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1039,13694,986,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1634,30166,1698,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1293,18372,1361,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1279,17784,1332,17790
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2009,49418,1956,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,545,6221,509,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1345,18195,1330,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,527,6563,533,6629
