O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1784,45023,2190,44775
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,795,12686,823,12553
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1539,33666,1794,33590
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2888,70829,3534,67325
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1380,23948,1596,22744
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2368,50457,2748,50492
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2633,70822,2883,70631
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1812,37577,2082,37799
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,624,11321,652,11208
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2694,39701,2335,42205
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,961,15428,934,17623
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1844,31648,1632,31387
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1380,24423,1302,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3524,74029,2952,73951
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1003,18863,1194,19055
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2128,30436,1708,28834
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1826,23964,1606,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2365,40872,2375,41076
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,708,9176,740,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,694,10767,711,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1499,23705,1489,23483
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,852,10394,822,8912
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1075,22057,1136,21924
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,518,6250,544,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,749,8402,696,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,895,7608,726,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,693,6751,661,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1388,28140,1413,28037
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,535,4810,592,5359
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,621,6641,582,6615
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,875,12049,850,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,883,16558,894,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,983,15739,882,15559
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,860,10754,865,8885
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,830,9963,811,9810
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,642,7690,696,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1876,39631,1891,39995
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,968,11184,1012,11179
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1091,23872,1100,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1072,14152,1066,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1307,14421,1028,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1675,30166,1645,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1274,18372,1282,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1511,18640,1287,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1367,21033,1313,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,516,6221,505,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1252,18195,1255,18195
