O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1931,45023,1853,44758
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,755,12685,761,12535
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3051,70829,3173,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1282,23947,1534,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2327,50456,2543,50475
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1762,36078,1832,36762
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1060,20623,1209,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,773,15411,894,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1659,31631,1707,31387
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,945,18862,1065,19038
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1655,29974,1638,31812
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1707,24860,1876,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1613,23719,1690,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2227,39616,2528,39789
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,730,9176,766,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,715,10767,759,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1571,23705,1573,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,795,11692,650,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,811,10394,794,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,836,13195,897,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1071,22057,1117,21924
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,573,6250,548,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,780,8402,701,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,830,7608,830,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,691,6751,703,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1437,28140,1433,28037
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,568,4810,609,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,711,12687,763,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1157,13937,1120,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,655,6641,596,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,302,2914,308,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,913,17247,947,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1529,36644,1541,34527
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,891,12049,851,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1005,14482,1023,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,785,8425,745,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1005,8857,987,8858
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,570,4479,602,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,974,18869,840,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,932,9808,915,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1900,39631,1944,39996
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,986,11184,1030,11179
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1805,37500,1753,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1121,23871,1144,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1059,14157,1172,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1074,13571,1009,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1572,28914,1800,28891
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1303,18372,1447,18380
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2122,49416,1975,49248
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,541,5312,510,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1355,18195,1371,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,508,6563,508,6629
