O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1832,45021,2716,44759
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1257,25215,1782,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1185,19941,1426,18832
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3007,70829,3765,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1472,23790,1773,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2550,50456,2898,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2776,70822,3408,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,629,11162,836,11460
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2885,39705,2378,42263
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1447,21846,1171,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1253,15410,963,17621
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1604,24407,1343,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3805,74012,2942,73952
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3606,53285,2640,53212
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2642,30445,1792,28885
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2142,23718,1630,27445
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,873,9176,746,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,722,10610,714,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1614,23705,1595,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,771,11692,668,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,874,9026,817,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,707,10491,638,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1084,21899,1111,21357
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,577,6250,554,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,757,8402,681,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,836,8242,735,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,733,6751,673,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1405,27983,1429,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,557,4810,632,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,672,12864,770,13522
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,658,6641,608,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,319,2914,311,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,872,14770,929,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1437,33542,1453,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,913,12049,860,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,872,14268,923,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1031,14482,949,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,794,8425,724,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,881,10754,879,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,565,4479,574,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,867,9808,869,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,667,9171,689,9561
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1887,39631,2000,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,962,11080,991,11075
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1116,23871,1124,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1373,14157,1141,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1436,13819,1031,14067
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1502,18446,1372,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1619,18108,1323,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1539,21148,1373,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2028,49374,1919,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1326,18195,1286,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,489,6563,534,6629
