O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3086,70711,3190,70438
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1242,25372,1435,24121
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,811,12686,858,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1548,33666,2088,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2993,70829,3106,71957
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1336,23946,1480,22744
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2362,50455,2485,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2605,70822,3094,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,645,11322,694,11191
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,881,15411,923,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1823,31631,1626,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2723,56577,2340,54363
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1000,18861,1155,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3073,54760,2548,53219
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1821,30096,1628,28834
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1673,24858,1727,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1770,23719,1570,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2222,39615,2372,39787
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,706,10767,739,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1551,23705,1520,23482
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,750,11692,645,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,856,10394,808,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,801,13195,858,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1050,22057,1129,21924
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,593,6250,560,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,765,8402,676,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,835,7608,856,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,703,6751,682,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,520,4810,549,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,694,12686,735,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1061,10984,1005,10872
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,310,2914,312,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,877,17249,916,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,895,12049,871,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,999,14482,1009,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,750,8425,683,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,529,4634,559,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1012,18869,864,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,860,9963,839,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,722,9948,693,10245
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,652,7690,686,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1832,39633,1902,39995
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,921,11184,946,11179
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1705,37500,1720,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1101,23872,1099,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1083,14152,1043,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1207,13694,936,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1645,28909,1676,28886
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1228,18372,1281,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1310,18640,1241,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1336,21033,1337,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1868,49416,1906,49247
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,492,6221,498,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1303,18195,1272,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,491,6563,489,6629
