O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1854,45023,2821,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2931,70710,3735,73719
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1222,19943,1383,18834
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,842,12530,931,12557
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1544,35118,2362,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2911,70831,3556,72010
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1574,25176,1696,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2704,50457,2883,50474
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2007,37297,2541,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,678,11165,881,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,3058,39701,2312,43912
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1203,15411,1071,17623
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3351,54391,2345,54695
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3794,73959,2960,74284
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,4185,54706,2616,53576
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2437,28581,1717,28857
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2371,23962,1694,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,3190,40872,2515,45810
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,722,9176,787,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,718,10972,762,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,782,11692,686,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,903,9026,819,8912
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1064,21900,1142,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,577,6250,577,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,748,8402,679,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,859,7608,779,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,682,6751,662,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1396,27982,1411,27471
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,531,4810,612,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,659,12686,755,13523
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,652,6641,612,6615
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,894,14269,950,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1014,15739,983,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,710,8425,712,8427
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,581,4503,569,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,944,18870,802,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,888,9833,844,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,699,9171,747,9564
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,655,7690,697,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1880,39633,1887,39965
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1915,14152,1131,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1799,13791,1025,14074
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,2093,18372,1417,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1912,18083,1371,18749
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1969,49260,1864,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,555,6221,521,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1300,18195,1310,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,505,6563,520,6629
