O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,5074,70710,3599,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1560,25217,1591,25639
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2987,33504,1690,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4804,70831,3588,71976
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,3564,50455,3055,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3893,70821,3030,75226
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2673,38607,3134,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1242,20388,1421,22490
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2781,54840,3913,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1694,24169,1663,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2991,53641,4203,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1791,28582,2426,31819
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2037,23719,1985,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2884,40872,2541,41077
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,733,10609,795,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,1110,11692,738,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,842,8735,880,8912
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,666,6250,644,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,868,8401,805,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,876,7608,741,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,728,6751,743,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1624,27980,2159,27469
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,846,12866,1262,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1294,10984,1300,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,692,6640,731,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,295,2912,307,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,938,17249,1318,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1436,36020,1832,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,957,12049,882,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1220,15739,992,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,826,8425,847,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,986,10756,981,11144
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,634,4479,604,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1018,18870,1014,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1009,9808,1003,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,716,9171,706,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,745,7690,713,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2054,39631,2298,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1009,12332,1089,12101
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1839,37500,2581,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1172,23872,1918,24093
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1293,13694,1244,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2260,30166,1821,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1451,18372,1443,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1537,17784,1622,17862
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1530,21035,1642,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2093,49259,2589,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,584,6221,536,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1353,18195,1657,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,547,6563,531,6629
