O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1917,45023,1807,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3123,70710,3072,70437
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1244,25375,1395,25639
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2990,70831,3094,71977
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1284,23948,1451,22740
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2441,51158,2479,50473
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1735,36078,1751,36760
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2239,40120,2283,42205
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1642,31631,1674,31385
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1272,24169,1361,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3034,74421,3015,74286
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,955,18863,1022,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2769,54706,2610,53552
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1693,30096,1651,28832
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1668,24858,1860,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1678,23719,1622,27447
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,747,9176,773,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,749,10972,714,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1732,21904,1589,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,780,11692,658,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,830,10394,796,8912
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1045,22057,1085,21351
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,712,6751,711,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1390,28138,1518,27509
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,562,4810,625,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,725,12864,776,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1220,10953,1122,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,646,6640,613,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,298,2910,309,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1478,36019,1511,33850
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,948,14426,944,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1039,15739,962,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,797,8425,776,8427
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,940,10767,947,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,566,4479,616,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,934,18870,856,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,993,9833,947,9810
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,679,7690,701,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1937,39631,1919,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,992,12035,1035,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1775,37500,1753,37725
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1126,13566,984,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1621,30166,1704,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1343,17786,1407,17790
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1476,21034,1431,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1966,49417,1930,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1376,18195,1362,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,509,6563,513,6629
