O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1919,45023,2541,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3102,70710,3327,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1287,25217,1574,23632
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1171,19943,1590,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,837,12530,1023,12901
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1608,33504,2077,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3103,70831,3251,71976
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2498,50455,2655,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2917,70822,3216,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1850,37421,2193,36409
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,673,11165,921,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2675,38607,2265,38988
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1117,15172,980,17624
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2966,54840,2361,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1552,24169,1400,26169
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1037,18706,1323,16674
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3474,53641,2523,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2234,30194,1652,28832
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1743,24858,1789,25067
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2452,40872,2340,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,726,9176,769,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,695,10609,740,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,812,11692,668,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,863,8735,800,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,774,10491,661,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,795,13194,909,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1080,21898,1110,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,562,6250,549,6259
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,695,6751,657,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1354,27980,1463,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,586,5359,545,4813
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,644,6640,582,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,297,2912,344,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,890,17249,902,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,918,12049,878,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1096,15739,935,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,739,8425,761,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,911,8852,891,8881
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1005,18870,879,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,871,9808,894,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,693,9171,675,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,650,7690,685,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1985,29976,1898,39964
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1768,37501,1690,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1094,23872,1080,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1131,14152,1060,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1473,13565,962,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1861,30166,1616,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1317,18372,1285,18453
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,517,6221,502,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1317,18195,1312,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,518,6563,515,6629
