O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3085,70710,2988,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1245,25217,1439,24117
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1204,19943,1130,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,764,12530,750,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1524,33504,1482,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2986,70832,3059,71976
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1295,23791,1442,22740
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2541,70822,2499,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1697,35920,1760,36761
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,600,11165,579,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2139,38607,2199,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1025,20388,1184,22410
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2360,54840,2337,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1255,24169,1350,26169
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1671,24858,1797,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1594,23719,1592,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2210,40872,2333,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,737,9176,782,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,679,10609,740,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1550,23703,1505,23481
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,780,11692,651,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,801,8735,785,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,718,10302,658,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1030,21898,1091,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,563,6250,548,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,821,7608,717,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,678,6751,674,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1374,27980,1428,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,587,5359,564,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,694,12866,767,13523
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,667,6640,591,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,303,2912,317,2911
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,893,17249,941,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1455,36020,1487,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,898,12049,857,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,910,14268,923,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,974,15739,905,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,904,10756,949,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,561,4479,587,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,919,18870,825,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,933,9808,888,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,665,9171,658,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1969,36472,1930,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,970,11931,973,12101
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1085,23872,1109,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1037,14152,1107,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1073,13694,947,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1571,30166,1633,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1248,18372,1332,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1337,18637,1307,17790
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1924,49258,1913,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1368,18195,1329,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,511,6563,498,6629
