O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2859,70710,2892,70437
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1522,33504,1498,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2874,70831,2917,71977
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2315,50455,2402,50473
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1723,37421,1762,36760
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,583,11165,569,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2259,38605,2264,38988
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2262,54841,2317,54695
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2905,74421,2874,74283
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,923,18706,1030,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2588,55879,2557,53551
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1658,28581,1568,28832
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1747,23719,1604,24229
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2200,40872,2350,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,696,9176,715,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,679,10972,658,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1493,21904,1469,24621
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,754,11692,671,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,780,8735,821,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,753,13194,901,11219
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,544,6250,505,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,721,8401,683,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,621,6751,631,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,512,4810,522,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,644,12865,704,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,986,10984,945,10927
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,285,2912,300,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1423,36020,1496,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,827,12049,792,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,824,14269,873,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,969,15738,858,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,726,8425,635,8427
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,805,10767,791,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,522,4503,482,4572
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,856,9833,757,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,640,9171,645,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,637,7690,647,7690
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,967,11481,957,11476
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1068,23872,1093,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,998,14152,1030,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1052,14418,948,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1564,30166,1595,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1255,17784,1218,18749
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1291,21034,1312,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1828,49260,1917,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1254,18195,1197,18217
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,470,6563,485,6629
