O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1453,25372,1737,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,947,12686,866,12558
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2688,33666,1697,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4565,70829,3645,71957
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1607,23946,1561,22255
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2276,37575,2200,37356
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,775,11322,814,11191
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2472,39697,3070,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1361,20623,1325,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1074,15411,1134,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1959,31631,2411,32146
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2774,56577,3945,54363
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1061,18861,1255,17129
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2949,53286,4222,53219
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1747,29673,2457,28834
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1880,24858,2212,31085
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1769,23719,2069,27445
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1854,21905,1694,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,1252,11692,813,13907
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1033,13195,1138,12023
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1184,22057,1741,24193
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,600,6250,664,6242
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,799,9732,786,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,748,6751,687,6199
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,555,4810,557,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,927,12686,1453,13935
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1217,13940,1181,10872
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,931,17249,1007,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1474,36796,1521,34530
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1031,16558,1121,17018
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1362,14786,1134,14270
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,568,4634,572,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1159,18869,1084,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,932,9963,1027,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,813,9948,699,10245
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,936,11184,989,11179
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1818,37500,2100,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1164,23872,1133,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1245,14152,1616,17556
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1355,18372,1794,21771
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,522,6221,506,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,478,6563,506,6629
