O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3331,53691,2046,44761
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1681,25217,1827,25138
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1600,19070,1371,19286
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1099,12530,933,12557
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2769,35530,1814,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4636,70831,4056,71422
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,3356,50455,3574,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3809,75087,3040,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2495,38684,2429,37781
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2601,38607,3133,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1394,20388,1548,22490
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1169,15172,1256,17704
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2014,31631,2597,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2837,54840,4060,54717
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1821,24169,1960,26250
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,4101,74410,4934,74307
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1243,18706,1389,17128
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2998,53641,4406,53214
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1968,23719,2060,28758
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2753,40872,3527,40203
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,805,9176,861,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1880,21904,1883,22221
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,844,9026,889,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,953,10491,1041,11059
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1158,13194,1233,11514
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,723,6250,714,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,920,7608,893,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,764,6751,748,6202
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,2026,27303,2214,27508
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,620,5359,653,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,1266,12865,1194,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1269,13940,1397,14233
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,298,2912,317,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,1008,17249,1112,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,964,12049,922,12082
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,854,8425,968,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1038,14206,1021,11144
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,648,4479,629,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1820,18870,1046,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1026,9808,991,9755
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,795,9171,715,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2025,33135,2248,39964
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1255,23872,1276,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1407,14152,1719,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1238,13694,1359,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2216,30166,2839,29302
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1446,18637,1917,17862
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1524,21035,1857,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2783,49259,2702,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1349,18195,1630,18195
