O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2849,45023,2055,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4317,70711,3437,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1483,25215,1741,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1538,18864,1427,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,984,12601,921,12558
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4043,70829,3541,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1638,23790,1793,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,3137,50456,3110,50700
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,896,11162,827,11460
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2256,39701,2944,44795
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1954,31631,2388,31868
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2573,54445,3323,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1566,24408,1569,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3394,74012,4243,73952
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2706,53281,3902,53211
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1736,23719,2085,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2860,40873,3220,41079
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,773,10610,736,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,1112,11692,756,13907
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1084,13195,1091,11221
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1267,21899,1491,19740
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,623,6250,664,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,867,8402,797,9077
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,865,7608,838,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,809,6751,734,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1822,27765,2101,27470
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,1091,12687,1236,13628
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1261,13937,1185,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,682,6641,665,6848
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,301,2911,300,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,927,17248,1040,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1427,36019,1517,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,928,12049,898,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,990,14268,1055,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1207,15838,1259,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,811,8425,949,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,593,4479,626,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1231,18869,1045,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1021,9833,1071,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,724,9171,721,9561
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,975,11184,1060,11179
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1790,37500,2000,37620
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1183,14157,1765,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1205,13571,1498,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2081,30171,2583,30180
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1370,17858,1859,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1438,21033,1671,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2270,49258,2462,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,499,6221,521,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1374,18195,1522,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,521,6563,538,6629
