O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1171,25215,1231,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1064,19941,1037,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,706,12527,725,12535
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2776,70829,2836,67308
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2197,50456,2203,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2511,70822,2487,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1595,35921,1660,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,544,11162,558,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2019,40058,2029,42298
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,922,20623,1049,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,725,15411,867,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1516,31631,1448,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2235,54445,2277,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1133,24408,1238,26171
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2469,54638,2422,53211
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1470,24860,1529,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1458,23718,1434,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,1996,39616,2067,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,673,9176,665,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1369,23705,1353,23482
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,725,11692,629,13906
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,647,10302,613,10553
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1008,21899,1045,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,480,6250,471,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,654,9498,581,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,733,8242,677,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,654,6751,616,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1337,27983,1365,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,503,4810,515,4810
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,962,13937,934,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,536,6641,520,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,291,2911,299,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,817,17247,896,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1412,36019,1416,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,773,12049,765,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,814,14268,853,13727
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,618,8425,626,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,798,10754,793,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,552,4503,510,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,833,18869,766,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,750,9833,744,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,599,9171,595,9561
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,601,7690,633,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1709,33134,1737,30329
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1679,37500,1627,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1082,23871,1078,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,872,14157,862,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,946,13571,837,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1431,30171,1392,30180
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1097,18444,1093,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1178,17858,1134,17790
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1240,21033,1239,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1845,49258,1834,48682
