O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2292,45021,1846,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3768,70708,3281,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1363,25215,1407,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1359,19941,1203,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,831,12527,813,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1927,33509,1571,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3277,70829,3299,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1445,23790,1557,24116
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2840,70822,2664,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1869,37419,1898,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,655,11162,654,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2401,40121,2388,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1132,20623,1185,22408
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1737,31631,1747,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2567,54445,2528,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1431,24408,1368,26171
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2853,55108,2923,53212
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1875,29974,1728,31812
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1845,24860,1869,25069
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2410,40873,2403,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,760,9176,760,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,744,10610,698,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1731,23001,1633,22222
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,865,10392,803,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,844,13195,983,11221
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,648,6250,599,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,796,9498,726,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,866,7608,783,10646
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1519,27983,1507,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,597,4810,641,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,713,12864,806,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1148,13936,1187,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,663,6641,647,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,322,2914,313,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,948,17248,991,15088
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,830,8425,797,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,919,10754,1032,9099
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,621,4479,635,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,961,18869,940,18460
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,678,7690,721,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1962,39631,2023,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,982,11184,1004,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1802,37500,1750,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1164,23872,1142,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1183,14157,1173,14171
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1742,30171,1702,30180
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1455,21033,1496,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,513,5709,561,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1383,18195,1353,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,505,6563,531,6629
