O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2396,45021,2276,52418
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3931,70708,3597,78098
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1359,25215,1496,25640
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1847,33509,2006,33432
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3524,70829,3332,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1604,23790,1653,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2994,50456,2750,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2833,70822,2846,75223
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1939,37419,2028,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,684,11162,698,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2489,39705,2465,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1207,20623,1203,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,872,15411,923,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1787,31631,1745,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2932,54445,2622,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1379,24408,1387,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3478,74012,3336,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1028,18704,1153,19038
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1847,29974,1784,28826
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2605,40873,2598,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,821,9176,772,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,768,10610,754,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1800,23001,1624,22222
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,849,10392,827,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,974,10302,725,10553
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,855,13194,1041,11221
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,665,6250,635,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,813,9498,698,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,841,7608,780,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,779,6751,702,6199
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,602,4810,638,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,732,12864,1132,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1177,13936,1197,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,656,6641,656,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,303,2914,310,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,939,17248,1034,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1477,36019,1527,33846
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1186,15739,937,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,610,4479,634,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1045,9833,992,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,674,9171,689,9561
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1855,37500,1784,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1180,23872,1191,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1160,14157,1313,14171
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1359,18446,1596,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1426,17860,1559,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1482,21033,1452,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2002,49258,2329,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1424,18195,1406,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,507,6563,533,6629
