O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1752,45021,1793,44759
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1215,25215,1297,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1133,19941,1106,19951
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2817,70829,2991,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1273,23790,1416,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2306,50456,2394,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2527,70822,2527,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,585,11162,564,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2252,40121,2177,42263
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,979,20623,1096,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,797,15410,922,17621
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1180,24407,1293,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2951,74023,2897,73952
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2697,55492,2470,53212
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1666,30829,1593,28885
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1652,23718,1561,27445
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,675,9176,688,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,652,10610,646,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1451,23705,1412,23483
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,770,11692,661,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,821,10392,823,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,685,10491,617,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1023,21899,1064,21357
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,527,6250,499,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,718,9498,672,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,824,7608,704,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,636,6751,672,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1361,27983,1401,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,535,4810,540,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,641,12864,731,13522
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,594,6641,580,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,301,2914,302,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,830,14770,905,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1395,33542,1423,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,816,12049,774,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,832,14268,881,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,940,15739,839,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,722,8425,646,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,848,8857,807,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,557,4479,539,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,876,9808,783,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,634,9171,634,9561
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1825,39631,1872,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,901,11080,902,11075
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1073,23871,1108,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1001,14157,1070,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1063,14426,958,14067
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1154,18446,1290,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1226,18715,1199,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1326,21033,1403,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1856,49258,1950,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1273,18195,1208,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,463,6563,482,6629
