O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3482,45023,2300,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,5013,70710,3786,73719
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1548,25217,1715,23632
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1528,18864,1448,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1012,12600,949,12557
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1643,23791,1682,22255
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3979,70822,3271,75225
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2374,37421,2453,36760
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1473,20627,1431,22410
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1180,15411,1149,18078
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2016,31631,2535,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3090,54391,4061,54695
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1151,18706,1355,17128
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2968,53521,4701,53576
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1716,29676,2336,31156
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1967,23719,1957,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,3081,40872,3068,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,779,9176,831,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,764,10972,820,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1948,21905,1784,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,965,11692,806,13907
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,979,10302,1098,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1043,13195,1187,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1274,21900,1440,20252
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,881,8402,792,8376
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1647,27982,1969,27436
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,600,4810,628,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,959,12686,1288,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1287,13940,1275,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,689,6641,645,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,303,2910,307,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,905,17249,1097,15089
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1327,15739,1077,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,985,14206,920,11169
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1096,18870,986,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1009,9961,981,9755
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,722,9171,650,9564
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,997,14178,1115,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1873,37500,2025,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1147,23872,1208,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1233,14152,1580,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1092,13694,1364,14074
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1356,18372,1813,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1406,17786,1777,18677
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1553,21034,1823,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2236,49260,2428,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,568,6221,518,6213
