O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2141,45023,2446,44761
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1284,25217,1549,23632
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1162,19943,1416,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,823,12530,966,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1715,33504,2216,33572
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1771,37421,2079,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,673,11165,803,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2489,38605,2338,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1246,20388,1331,22490
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2037,31631,1675,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2815,54841,2588,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1396,24169,1568,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3163,55372,2677,53214
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1932,23719,1636,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2648,46384,2399,41077
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,716,10972,760,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,856,11692,679,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,887,8735,808,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,873,10302,673,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,852,13194,1002,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1210,21899,1385,21358
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,869,7608,770,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,687,6751,674,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1473,27981,1803,27508
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,547,4810,556,4813
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1145,10953,1030,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,645,6640,593,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,905,17249,912,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1437,36020,1437,33825
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,973,14269,1116,17018
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1116,15738,957,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,778,8425,734,8427
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,890,10767,890,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,608,4503,586,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,983,18870,924,18459
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,947,9833,883,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,682,9171,654,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1923,39631,1911,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1015,11481,969,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1753,37500,1715,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1128,23872,1097,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1321,17029,1073,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1255,13900,953,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2329,30166,1640,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1968,18372,1336,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1809,18637,1268,18677
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2047,49260,2167,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,533,6221,499,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,504,6563,517,6629
