O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2441,45021,2814,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3842,70734,3965,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1496,25215,1518,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1030,12527,869,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1996,33509,2175,33939
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3661,70855,3767,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1683,23790,1655,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2912,51871,2824,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3721,75087,3600,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2091,39223,2135,37782
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1255,20623,1494,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,971,15411,1273,17223
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3354,54445,3107,54745
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,4076,74012,3833,73453
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1195,18704,1203,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3682,55108,3062,53112
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2016,23718,1655,27445
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,786,9176,774,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,733,10610,728,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1756,23705,1610,23482
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,891,10392,814,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,720,10491,701,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,857,13194,953,11221
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,820,9498,752,8376
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1518,27983,1574,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,562,4810,567,4810
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1145,13936,1123,10872
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,303,2914,304,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1610,36019,2567,35316
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,952,12049,983,12082
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,702,8425,701,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,573,4503,571,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,922,18869,942,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,892,9833,851,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,677,9171,687,9561
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1288,13571,1074,14066
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1254,18446,1346,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1445,17860,1335,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1555,21033,1538,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2166,49258,2974,50191
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,520,6221,559,5924
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,610,6563,586,6629
