O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2683,45023,1985,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4213,70710,3449,73721
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2202,33504,1611,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3662,70831,3350,75261
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1632,23791,1586,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2892,50455,2818,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3310,70821,2873,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2208,37421,2004,36760
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,730,11165,653,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2644,38605,2679,38988
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1773,31631,1950,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2764,54840,3018,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1579,24169,1455,26250
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3464,74410,3720,73946
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1074,18706,1219,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2979,53641,3496,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1812,28581,1991,31819
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2004,24858,1928,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1974,23719,1847,28758
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2592,40872,2539,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,797,9176,814,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,730,10609,794,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,825,11692,710,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,851,9026,830,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,783,10491,766,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,952,13194,1037,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1155,21898,1165,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,836,8401,741,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,919,7608,829,10647
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,602,4810,638,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,782,12865,881,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1234,10984,1234,10872
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,303,2912,318,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,894,17249,1032,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1468,36020,1562,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,943,12049,895,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1209,15739,1011,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,840,8425,896,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,647,4479,599,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,994,18870,985,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1026,9808,889,9755
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,715,9171,716,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,668,7690,709,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2000,39631,1987,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1059,11481,1061,11497
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1852,37500,1795,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1116,23872,1152,24093
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1183,13694,1180,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1861,30166,1789,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1465,17784,1603,17862
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1547,21034,1509,21409
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,576,6221,521,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1407,18195,1472,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,540,6563,538,6629
