O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1916,45023,1800,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3097,70710,3057,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1237,25217,1379,25639
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1500,33504,1481,33572
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2544,70822,2502,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1691,35920,1762,36761
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1048,20388,1181,22490
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1605,31631,1605,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2378,54840,2323,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1270,24169,1355,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2608,53641,2448,53214
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1784,24858,1763,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1581,23719,1578,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2257,40872,2317,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,728,9176,775,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1578,23703,1484,23481
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,807,11692,688,13906
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,744,10302,685,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1045,21898,1091,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,576,6250,561,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,805,8401,679,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,856,7608,745,10647
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1376,27980,1434,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,591,5359,569,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,767,12866,761,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1171,13940,1137,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,675,6640,596,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,983,17249,939,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1441,36020,1462,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,893,12049,860,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,928,14268,953,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,975,15738,915,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,763,8425,762,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,563,4479,612,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,921,18870,826,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,651,9171,652,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,653,7690,714,7690
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1202,23872,1115,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1121,14152,1087,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1064,13694,941,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1586,30166,1619,30175
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1437,21034,1379,21409
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,546,6221,522,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1320,18195,1314,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,511,6563,501,6629
