O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1824,45021,2023,45657
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2903,70708,3186,71337
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1178,25215,1325,25640
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1568,33509,1505,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2875,70829,2989,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1337,23790,1463,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2352,50456,2438,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2566,70822,2559,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1707,37419,1855,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,573,11162,603,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2500,40121,2188,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1005,20623,1106,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,798,15411,953,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1645,31631,1558,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2366,54445,2347,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1202,24408,1282,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3062,74012,2916,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,931,18704,1066,19038
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1755,29974,1599,28826
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2249,40873,2316,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,690,9176,723,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,648,10610,677,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1462,23705,1436,23482
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,800,10392,833,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,657,10302,660,10553
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,751,13194,865,11221
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,521,6250,502,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,683,8402,628,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,815,7608,712,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,658,6751,642,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,539,4810,534,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,679,12864,696,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1000,10953,954,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,591,6641,562,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,312,2914,308,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,847,17248,906,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1426,36019,1421,33846
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,928,15739,841,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,538,4503,537,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,803,9833,794,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,618,9171,606,9561
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1731,37500,1739,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1117,23872,1111,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1012,14157,1034,14171
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1173,18446,1280,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1341,17860,1247,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1279,21033,1353,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1857,49258,1902,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1219,18195,1242,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,474,6563,484,6629
