O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2891,70710,2945,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1231,25217,1310,25639
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,739,12530,706,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1516,33504,1448,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2880,70832,3015,71977
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1296,23791,1398,24114
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2311,50454,2386,50471
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1737,37421,1786,36761
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,577,11165,543,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2485,38607,2284,38988
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,775,15172,903,17624
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2271,54444,2291,54357
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1206,24169,1291,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2930,74013,2880,73948
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,954,18706,1052,19037
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1859,26406,1745,25068
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1745,23719,1656,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2530,40877,2330,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,674,9176,706,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,646,10609,666,10504
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,792,8735,815,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,679,10302,643,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,755,13194,777,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1015,21898,1018,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,690,8401,659,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,623,6751,638,6933
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1319,27979,1360,27468
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,659,12866,674,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1031,10953,955,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,578,6640,565,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,296,2912,312,2911
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,801,17249,902,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1397,36020,1455,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,810,12049,825,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,937,15739,846,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,639,8425,623,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,812,10756,784,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,540,4478,509,4465
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,636,7690,647,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1744,29976,1861,30627
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,893,11946,937,12072
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1047,23872,1070,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,974,14157,1000,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1040,14422,996,14074
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1191,18372,1292,18452
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1265,18637,1223,18749
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,510,6221,497,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,479,6563,491,6629
