O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1737,45023,1774,44759
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1184,25215,1266,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,732,12527,724,12535
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2754,70829,2905,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1246,23790,1383,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2253,50456,2339,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2456,70824,2487,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,566,11162,564,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2144,40122,2149,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1000,20623,1106,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,810,15411,886,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1617,31631,1510,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2296,54446,2187,54366
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2943,74012,2784,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,928,18704,1029,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2604,54638,2431,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1624,29974,1560,28826
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1575,24860,1663,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1605,23719,1533,27445
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,626,10610,642,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1459,21906,1382,23483
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,797,10394,779,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,737,13195,792,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1011,21899,1049,21924
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,702,8402,661,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,792,7608,813,7598
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1348,27983,1392,28037
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,586,6641,551,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,836,17249,888,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,811,12049,774,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,836,14270,874,14293
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,968,14482,891,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,688,8425,636,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,834,8857,795,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,532,4503,493,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,859,18869,806,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,657,9948,677,10241
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,597,7690,614,7690
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1058,23872,1068,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,929,14157,968,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1056,13571,951,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1499,28914,1597,28891
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1117,18444,1209,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1264,17858,1232,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1306,21033,1290,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1851,49258,1877,49248
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,483,6221,495,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1207,18195,1179,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,466,6563,486,6629
