O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2728,45023,1920,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4037,70711,3201,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1399,25372,1623,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1382,20099,1286,19951
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3656,70829,3244,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1466,23947,1901,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2695,50456,2943,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3138,70824,2704,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2119,37576,2056,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,718,11320,752,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2210,39701,2824,42205
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,946,15411,1129,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1778,31631,1976,31868
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2552,56577,3189,54363
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3232,74012,3894,73952
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2829,54638,3680,53211
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1734,23719,2132,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2524,39616,3181,41789
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,738,9176,783,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,745,10767,749,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1644,21906,1597,23483
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,901,11692,746,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,862,10394,845,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,823,10491,945,11061
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1190,22057,1306,20818
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,622,6250,607,6259
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,739,6751,695,6199
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1583,28140,1784,28037
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,562,4810,603,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,905,12687,1130,13522
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,298,2914,301,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,905,17247,978,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,901,12049,874,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,962,16558,1001,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1113,14581,1049,16269
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,777,8425,831,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,589,4479,606,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,989,18869,963,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,915,9808,896,9755
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,744,9948,719,10241
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,625,7690,682,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1918,39631,2019,39996
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,968,11184,1009,11179
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1756,37500,1766,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1111,23871,1141,24093
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1147,13571,1622,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1923,28914,2522,30891
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1374,17786,1931,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1402,21033,1467,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,482,6221,518,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,512,6563,507,6629
