O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1944,45023,1825,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3217,70710,3180,70436
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,822,12530,797,12536
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3130,70832,3241,71977
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2624,50454,2589,50471
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1865,35920,1934,36761
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2310,38607,2360,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1100,20388,1197,22410
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1663,31631,1695,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2601,54444,2444,54357
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1439,24169,1340,26169
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,992,18706,1152,19037
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2726,53245,2779,53213
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1660,28582,1724,28832
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1899,24858,1889,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1779,23719,1696,24230
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,772,9176,795,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,711,10609,749,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1699,23703,1583,23480
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,799,14453,653,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,835,8735,817,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,873,13194,887,13814
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,624,6250,608,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,855,7608,758,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,712,6751,698,6933
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,610,5359,597,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,758,12866,760,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1178,13940,1181,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,669,6640,644,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,286,2912,302,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1443,36020,1521,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,917,12049,840,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,999,16726,940,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1055,15739,989,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,774,8425,812,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,947,10756,993,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,578,4478,618,4465
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,993,18869,870,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,696,9171,701,9539
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,990,11946,987,12072
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1724,37500,1744,37618
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1154,14152,1170,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1106,13565,1049,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1695,30166,1803,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1343,18372,1393,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1273,17784,1403,17862
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1426,21033,1461,21301
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1986,49258,1975,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,550,6221,537,6213
