O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1916,45023,2188,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3217,70710,3156,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1295,25217,1595,24117
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1607,33504,1828,33572
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2712,70822,2883,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1846,37421,2085,36761
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1275,20388,1253,22490
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1895,31631,1664,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2661,54840,2328,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1441,24169,1386,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3131,61945,2529,53214
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1758,24858,1794,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1960,24271,1631,24230
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2399,39615,2327,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,723,9176,746,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1603,23703,1499,23481
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,817,11692,656,13906
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,809,10302,680,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1037,21898,1108,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,672,6250,544,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,736,8401,680,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,837,7608,739,10647
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1367,27980,1434,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,550,4810,554,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,661,12866,826,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1131,10953,1037,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,623,6640,579,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,860,17249,919,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1426,36020,1449,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,914,12049,856,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,882,14268,923,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1106,15738,930,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,756,8425,729,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,589,4479,581,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,935,18870,870,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,658,9171,666,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,653,7690,690,7690
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1084,23872,1095,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1123,14152,1070,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1281,13565,965,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1796,28909,1597,30175
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1417,21034,1354,21409
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,526,6221,510,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1370,18195,1344,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,523,6563,515,6629
