O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2786,70711,2751,70455
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1203,25374,1370,25657
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1065,20099,1067,19968
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,705,12686,720,12553
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2809,70829,2872,71973
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1243,23948,1417,24133
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2476,70822,2548,70631
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1633,36078,1708,36779
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,544,11321,555,11208
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2092,39701,2081,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1062,20640,1092,22409
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2275,56594,2252,54363
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1200,26557,1253,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2822,74029,2818,73951
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2475,54339,2382,53219
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1523,29676,1538,28834
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1673,24858,1712,25067
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,733,10767,663,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,701,11692,634,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,797,10394,755,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,723,13195,789,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1004,22057,1107,21924
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,476,6250,520,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,656,8402,605,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,634,6751,636,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,494,4810,513,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,631,12687,745,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,961,10953,972,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,541,6641,556,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,291,2914,292,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,846,17249,863,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,809,12049,785,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,809,14267,879,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1272,15739,786,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,661,8425,625,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,786,10754,772,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,506,4634,546,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,889,18869,812,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,781,9963,771,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1785,30079,1778,30656
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1616,37500,1665,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1028,23872,1079,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1140,14152,1042,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1194,13694,1383,22123
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1743,30166,1544,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1790,17786,1617,26338
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1242,21033,1301,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,479,6221,482,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,464,6563,469,6629
