O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2315,45923,2206,45657
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3756,71610,3512,71337
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1325,25215,1567,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1265,19941,1230,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,822,12527,828,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1763,33500,1589,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3253,70829,3303,71979
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2842,70822,2678,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1859,37419,1978,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,650,11162,652,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2436,40121,2366,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1286,20623,1154,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1022,15411,911,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1756,31631,1716,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2532,54445,2569,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1525,24408,1337,26171
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,978,18704,1231,17129
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1780,30445,1734,28826
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1850,24860,2014,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1800,23718,1741,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2436,40873,2559,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,815,9176,798,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,749,10610,720,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1789,23001,1641,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,783,11692,667,13906
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,870,13194,975,11221
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,660,6250,592,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,880,7608,798,10646
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,716,12864,766,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1168,13936,1155,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,656,6641,626,6615
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1479,36019,1516,33846
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,989,14268,941,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1159,15739,954,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,616,4479,636,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1024,9833,962,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,682,9171,679,9561
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,654,7690,694,7690
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1007,11184,1022,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1851,37500,1785,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1170,23872,1167,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1146,14157,1265,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1182,13686,1106,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1669,30171,1773,30180
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1376,18446,1499,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1498,17860,1570,17864
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1963,49258,1943,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1441,18195,1370,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,502,6563,532,6629
