O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1853,45021,2143,52418
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3052,70708,3260,78098
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1264,25215,1357,25640
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1608,33509,1673,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3012,70829,3068,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1351,23790,1567,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2456,50456,2515,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2656,70822,2684,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1822,37419,1886,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,624,11162,605,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2501,40121,2250,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1088,20623,1246,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,819,15411,956,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1708,31631,1678,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2503,54445,2316,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1260,24408,1370,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3120,74012,2922,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1021,18704,1081,19038
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1945,30445,1643,28826
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2462,40873,2323,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,744,9176,738,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,702,10610,737,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1665,23001,1526,23482
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,879,10392,800,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,707,10491,635,10553
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,821,13194,934,11221
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,545,6250,550,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,759,9498,659,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,812,8242,734,10646
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,721,6751,684,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,558,4810,582,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,675,12864,754,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1139,13936,1012,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,664,6641,585,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,311,2914,316,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,954,17248,931,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1463,36019,1451,33846
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1022,14482,899,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,588,4503,573,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,981,9833,855,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,680,9171,651,9561
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1799,37500,1697,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1238,23872,1094,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1255,14157,1042,14171
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1436,18446,1286,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1651,17860,1264,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1352,21033,1346,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1903,49258,1947,48682
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1444,18195,1313,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,477,6563,505,6629
