O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3284,45023,2180,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4859,70710,3681,70437
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1570,25217,1809,23632
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1030,12600,1000,12557
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4421,70831,3724,71977
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2342,38684,2379,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,951,11165,942,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2661,38605,3169,45192
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1405,20388,1558,22490
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1131,15172,1228,18158
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2867,54841,3767,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1686,24169,1830,26250
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1201,18706,1352,16911
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3111,53641,4300,53214
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1950,28581,2575,31819
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1970,23719,1966,28672
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2802,40872,2925,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,796,9176,904,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1843,21904,1737,22221
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,855,8735,847,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,944,10491,1037,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,976,13194,1130,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1178,21899,1594,19737
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,823,9732,803,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,870,7608,832,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,784,6751,734,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1729,27981,2191,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,626,5359,618,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,994,12865,1203,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1271,13940,1303,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,692,6640,681,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,312,2912,308,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1447,36020,1596,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,1040,12049,934,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1019,14269,1160,13724
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,868,8425,946,9204
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1085,10767,1012,11145
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,650,4479,635,4569
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1005,9808,1069,10582
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,735,9171,721,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,685,7690,708,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1993,39631,2215,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1041,11481,1032,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1909,37500,2069,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1196,23872,1252,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1370,14152,1619,14166
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2245,30166,2292,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1475,18637,1694,19974
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1589,21034,1788,21409
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2188,49260,2621,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,561,6221,534,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1401,18195,1567,18036
