O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2711,45023,1928,44759
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1387,25215,1581,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,851,12527,884,12535
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3692,70829,3244,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1472,23790,1617,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2638,50456,2927,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3425,70824,2895,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,669,11162,704,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2286,39701,2810,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1272,20623,1228,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,960,15411,975,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1794,31631,1887,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2601,54446,3064,54366
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3221,74012,3887,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1005,18704,1244,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2942,54638,3845,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1820,29974,2133,30479
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1945,24860,1972,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1731,23719,2121,27445
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,743,10610,733,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1733,21906,1623,22222
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,874,10394,822,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,903,13195,1011,11221
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1094,21899,1187,21924
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,793,8402,712,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,858,7608,896,7598
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1498,27983,1524,28037
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,685,6641,622,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,1012,17249,1023,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,913,12049,862,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1009,14270,953,14293
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1251,14482,1063,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,805,8425,834,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1097,8857,1043,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,676,4503,593,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,908,18869,920,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,754,9948,759,10241
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,683,7690,718,7690
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1220,23872,1178,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1245,14157,1253,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1194,13571,1470,13582
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1842,28914,1939,30891
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1415,18444,1505,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1366,17858,1770,17790
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1610,21033,1450,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2125,49258,1962,49248
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,558,6221,519,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1358,18195,1377,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,517,6563,564,6629
