O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1884,45021,1783,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2978,70708,2977,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1223,25215,1330,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1157,19941,1115,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,739,12527,741,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1509,33509,1501,33558
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1295,23790,1465,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2347,50456,2453,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2540,70822,2478,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1697,35824,1749,36762
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2101,40121,2174,42263
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1057,20623,1167,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,763,15410,906,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1618,31631,1559,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2310,54445,2303,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1236,24407,1336,26171
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,945,18704,1066,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2593,55492,2454,53212
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1636,30829,1582,28885
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1674,24860,1778,25069
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2187,40873,2291,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,738,9176,721,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,698,10610,719,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1550,23705,1492,23483
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,682,10491,664,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,814,13195,860,13813
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,687,6751,725,6935
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,564,4810,599,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,716,12864,756,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1123,13936,1116,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,660,6641,586,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,297,2914,302,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,856,14770,944,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1427,33542,1465,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,846,12049,826,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,986,15739,880,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,555,4479,582,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,924,18869,809,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,903,9808,882,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,645,9171,639,9561
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,643,7690,652,7690
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1056,14157,1093,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1057,14426,973,14067
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1563,30171,1589,30180
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1272,18446,1316,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1283,18715,1317,18758
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1908,49258,1910,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,495,6221,488,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1339,18195,1324,18195
