O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4380,70710,3483,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1518,25217,1790,25639
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,918,12600,879,12557
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4052,70832,3445,71976
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2931,50454,2951,50472
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3400,70822,3218,75226
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2302,37421,2330,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,794,11165,816,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2541,38607,2885,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1290,20388,1472,22410
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1961,31631,2252,31867
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3134,53624,3327,54358
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1874,24858,2126,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1946,23719,2102,28672
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,785,9176,818,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,725,10609,779,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1725,21904,1716,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,854,11692,813,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,845,8735,855,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,744,10491,931,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1305,21898,1130,20252
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,692,6250,574,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,860,8401,761,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,751,6751,710,6202
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1663,27979,1626,27468
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,599,5359,580,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,1029,12866,1014,13523
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,653,6640,646,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,292,2912,313,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,982,17249,991,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,954,12049,895,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1006,14268,992,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1111,15739,1171,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,945,10756,996,11146
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1242,18870,992,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,682,9171,727,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,676,7690,667,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2046,36471,2054,39963
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1004,11931,1037,12101
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1857,37501,1844,37725
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1234,14152,1477,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1280,13694,1446,15385
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1376,18372,1652,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1472,17784,1816,19902
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2122,49258,2072,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,546,5527,519,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1385,18195,1459,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,547,6563,536,6629
