O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4185,73850,3425,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1537,25217,1552,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1368,19241,1285,19950
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,943,12530,845,12536
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2138,33504,1653,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4445,70058,3417,71976
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1756,23791,1627,24115
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3414,70822,3106,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2192,37421,2064,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,762,11165,663,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2652,40674,2887,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1318,20388,1355,22410
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2710,53624,3066,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1556,24169,1482,26169
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2002,24858,1950,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1995,24271,1837,25541
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2577,40872,2576,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,793,9176,821,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,732,10609,781,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1861,21904,1649,23480
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,848,14453,699,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,900,8735,864,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,765,10491,775,10552
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1091,21898,1151,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,655,6250,627,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,891,7608,789,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,770,6751,753,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1481,27979,1517,27468
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,612,5359,613,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,792,12866,833,13523
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,688,6640,686,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,311,2912,315,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,1123,17249,1004,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1454,36020,1529,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,938,12049,886,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1055,14268,961,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1269,15739,1002,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,984,10756,1028,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,607,4479,592,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,977,18870,1053,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,991,9808,1000,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,698,9171,696,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2066,36471,2027,39963
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1051,11931,1042,11476
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1370,23872,1144,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1337,14152,1196,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1431,13565,1195,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1915,30166,1795,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1395,18372,1422,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1467,17784,1545,19988
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2024,49258,1975,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1423,18195,1458,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,532,6563,534,6629
