O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3485,82446,2966,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1418,25215,1536,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1292,19941,1222,19951
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3043,70829,3022,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1461,23790,1666,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2562,50456,2643,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2726,75087,2501,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1810,35921,1993,36762
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2213,39705,2781,42324
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,917,15410,1045,17621
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1383,24407,1433,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3043,74012,3365,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1002,18704,1161,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2667,54051,3283,53212
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1800,24860,2184,31085
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1696,23718,1993,27445
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,755,10973,715,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1665,23001,1567,23483
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,749,11692,688,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,810,10392,853,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,748,10302,838,10703
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,856,13195,956,11221
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,802,9498,714,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,748,6751,707,6199
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1463,27983,1473,27509
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1163,13936,1143,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,689,6641,636,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,295,2914,303,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,915,15343,1008,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1429,33542,1483,33846
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,936,14268,972,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1028,15739,899,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,832,8427,896,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,945,10754,983,11165
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,593,4479,576,4465
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,877,18869,876,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,997,9807,996,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1923,39631,2129,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,944,11080,1038,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1732,37500,1806,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1110,24444,1150,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1179,14157,1329,14198
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1174,13571,1542,14474
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1336,18446,1495,18008
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1350,17860,1786,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1407,21033,1508,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,493,6221,522,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1347,18195,1399,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,498,6563,520,6629
