O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2884,70711,2905,73630
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1212,25374,1293,25657
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1150,20099,1115,19968
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,738,12686,726,12553
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2839,70829,2979,75148
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1274,23948,1441,22744
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2491,70822,2484,70631
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1713,36078,1744,36779
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,575,11321,560,11208
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2128,39701,2126,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1003,20640,1167,22409
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2246,54460,2216,54363
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1159,24423,1267,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2955,74029,2924,73951
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2600,54650,2430,53219
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1621,29986,1546,28834
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1633,24858,1850,33863
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,689,10767,721,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,775,11692,667,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,784,10394,788,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,822,13195,862,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1057,22057,1096,21924
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,541,6250,529,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,734,8402,695,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,686,6751,676,6199
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,563,4810,612,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,697,12687,739,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1116,13937,1102,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,609,6641,603,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,304,2914,310,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,918,17249,969,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,882,12049,846,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,842,14267,887,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,951,15739,927,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,781,8425,738,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,915,10754,912,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,547,4634,594,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,895,18869,820,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,910,9963,879,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1856,39631,1884,39995
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1741,37500,1751,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1128,23872,1130,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1006,14152,1409,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1061,13566,952,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1550,30166,1821,30175
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1304,17786,1272,18684
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1373,21033,1381,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,530,6221,535,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,507,6563,495,6629
