O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1899,45023,2508,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3057,70710,3436,73719
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1436,25217,1683,24117
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,845,12530,1070,12901
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1616,35118,2168,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2990,70831,3389,72010
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1364,23791,1584,22255
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2718,70821,3155,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1920,37421,2326,38082
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1405,20627,1295,22410
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1152,15411,972,17623
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2026,31631,1660,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2943,54445,2396,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1549,24408,1384,26169
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3634,53574,2593,53239
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2287,29676,1690,31819
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2165,24272,1638,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2633,40872,2430,41077
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1703,21905,1572,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,848,11692,672,13907
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,815,10491,679,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,788,13195,893,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1061,21900,1106,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,777,8402,676,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,878,7608,750,10646
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,548,4810,599,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,649,12686,769,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1091,10984,1029,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,634,6641,586,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,299,2910,316,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,874,17249,920,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1453,36020,1464,33850
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,731,8425,757,8427
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,557,4479,573,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,973,18870,895,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,958,9833,913,9810
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,646,7690,682,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1980,39633,1913,39965
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,977,11789,995,11476
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1093,23872,1093,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1478,14152,1105,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1527,13831,971,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2127,30166,1680,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1567,18372,1343,18453
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1367,21034,1366,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1882,49260,1902,48681
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,488,6563,512,6629
