O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1803,45021,2154,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2946,70708,3216,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1296,25215,1397,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1201,19941,1229,19951
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1463,23790,1617,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2572,50456,2609,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2657,70822,2780,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1923,37322,2035,36762
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,604,11162,612,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,3001,40121,2309,42263
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,883,15410,982,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1847,31631,1597,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2657,54445,2323,54366
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3371,55108,2580,53212
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2238,30445,1697,30495
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2310,24860,1856,29800
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2965,40874,2357,45809
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,670,10610,700,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1639,23705,1547,23483
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,771,11692,682,13905
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,819,13195,880,13813
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,572,6250,545,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,781,9498,708,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,854,8242,721,10646
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1412,27983,1476,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,552,4810,560,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,664,12864,727,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1097,10953,1024,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,653,6641,617,6615
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,705,8425,724,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,871,10754,868,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,561,4479,541,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,932,18869,848,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,852,9808,864,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,665,9171,666,9561
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,626,7690,705,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1902,39631,1984,30225
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1831,37500,1719,37620
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1392,14158,1131,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1527,13835,1099,14067
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1696,18123,1320,18758
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1931,49258,1934,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,531,6221,502,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1303,18195,1308,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,486,6563,509,6629
