O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,5007,73961,3990,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1731,25217,1758,23632
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1618,19070,1436,19286
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1021,12600,971,12557
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2968,33504,1847,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4782,73309,3891,71976
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1879,23791,1754,22255
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,4035,70822,3419,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2510,37421,2356,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,923,11165,887,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2988,38607,3477,38988
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1408,20388,1541,22410
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3325,53624,3968,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,2008,24169,1735,26169
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2005,24858,2210,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,2261,24271,2098,28758
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2707,40872,3326,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,792,9176,824,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,728,10609,826,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1903,21904,1722,23480
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,960,11692,979,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,846,9026,861,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,806,10491,1114,11059
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1538,21898,1195,21358
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,671,6250,688,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,893,7608,849,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,769,6751,739,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1890,27979,1591,27468
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,606,5359,620,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,1180,12866,967,13523
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,693,6640,765,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,293,2912,311,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,923,17249,1065,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1463,36020,1546,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,925,12049,890,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1196,17122,1041,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1325,15838,1041,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1018,10756,1048,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,640,4479,636,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1090,18870,1094,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1005,9808,1052,10133
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,738,9171,719,9539
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2131,36471,2128,39963
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1014,11931,1066,12101
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1204,23872,1225,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1287,14152,1579,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1596,13565,1372,15385
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1966,30166,2517,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1376,18372,1692,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1669,17784,1763,19988
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2309,49258,2102,48681
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1410,18195,1670,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,541,6563,540,6629
