O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3170,45023,1895,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4667,79379,3431,70436
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1466,25217,1468,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1368,19241,1258,19950
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4005,70831,3433,71976
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2137,37421,1990,37781
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,752,11165,647,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2707,38607,2668,38988
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2661,54840,3642,54358
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3332,74410,4311,81172
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1136,18706,1243,16911
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1780,28582,2021,31819
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2014,24858,1923,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1991,23719,1820,25541
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,769,9176,817,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,730,10609,788,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1794,21904,1619,22221
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,863,11692,737,13906
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,897,13194,1036,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1130,21898,1164,21358
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,916,7608,795,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,743,6751,730,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1506,27980,1514,27469
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,639,5359,596,4813
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,745,12866,833,13523
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1212,10984,1207,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,653,6640,662,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,311,2912,313,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,891,17249,1011,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1456,36020,1531,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,938,12049,887,12082
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,815,8425,855,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,987,10756,1042,8881
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,961,18870,1018,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,706,9171,705,9539
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,687,7690,718,7690
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1048,10607,1040,10982
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1141,23872,1146,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1282,14152,1229,14166
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1881,30166,1827,30175
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2009,49258,1953,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,550,6221,523,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1372,18195,1455,18195
