O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2691,45021,2392,52418
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,839,12527,819,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2141,33455,2144,33939
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3606,70829,3484,71979
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2898,50456,2694,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3084,75087,3154,75223
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,667,11162,649,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2464,40121,2718,42459
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1181,20623,1230,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,831,15411,993,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1961,31631,1937,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3083,60192,3059,54366
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3629,81797,3812,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1014,18704,1107,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3322,60083,3395,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1912,29974,2023,28920
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1908,24860,2157,25229
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1819,23718,1854,28756
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2603,40873,2720,41238
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,776,9176,744,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,815,10973,734,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,801,11692,683,13906
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,841,10394,831,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,789,10302,800,10553
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,863,13194,1022,11221
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1129,21899,1186,21357
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,718,6250,629,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,868,7608,803,10646
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1556,27983,1579,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,601,4810,646,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,714,12687,806,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1199,13936,1212,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,658,6641,673,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,998,17248,1053,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1473,36019,1535,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,947,12049,854,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1209,15739,965,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,811,8425,816,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,942,10754,1008,8885
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,985,9965,968,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,660,9174,680,9561
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,664,7690,750,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1979,39631,2126,30225
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1852,37500,1803,37620
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1190,14157,1393,14171
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1808,30171,1967,30180
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1378,18446,1635,18382
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1453,21033,1475,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1992,49258,1989,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,517,5709,520,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,667,6563,692,6629
