O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1911,45023,1835,44759
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1242,25215,1322,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,744,12527,760,12535
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2967,70829,3077,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1296,23790,1451,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2357,50456,2444,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2576,70824,2526,70614
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,579,11162,595,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2172,39701,2201,42205
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1047,20623,1254,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,777,15411,895,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1663,31631,1618,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2409,54446,2343,54366
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,2982,74012,2945,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,971,18704,1049,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2712,54638,2514,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1697,29974,1636,28826
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1723,24860,1867,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1627,23719,1595,27445
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,713,10610,795,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1650,23705,1546,23483
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,847,10394,820,8912
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,850,13195,962,11221
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1080,21899,1158,21924
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,788,8402,700,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,851,7608,861,7598
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1419,27983,1476,28037
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,665,6641,625,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,922,17249,967,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,912,12049,889,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,930,14270,978,14293
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1026,14482,968,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,801,8425,778,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,991,8857,977,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,622,4503,593,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,927,18869,840,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,724,9948,705,10241
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,657,7690,684,7690
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1135,23872,1146,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1076,14157,1161,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1116,13571,967,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1625,28914,1752,28891
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1300,18444,1425,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1351,17858,1372,17790
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1489,21033,1405,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1996,49258,1926,49248
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,519,6221,507,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1333,18195,1322,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,520,6563,527,6629
