O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1781,45021,2013,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2852,70708,3202,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1349,25215,1399,25640
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,773,12527,800,12535
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1535,33509,1676,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2857,70829,3270,71979
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2540,50456,2566,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2941,70822,2690,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1868,37419,1911,37782
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,608,11162,640,11190
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2933,40121,2371,42324
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1113,20623,1253,22408
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,861,15410,1027,17621
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2565,54445,2329,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1285,24407,1435,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3242,74012,2910,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1016,18704,1114,19038
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2139,38105,1723,30555
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2650,40873,2408,45809
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,728,9176,761,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,735,10973,697,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,758,11692,669,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,908,10392,798,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,704,10491,673,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,790,13195,888,13813
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,554,6250,559,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,766,8402,685,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,683,6266,663,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1437,27983,1445,27470
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,552,4810,574,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,660,12864,714,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1078,10953,1047,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,659,6641,603,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,296,2914,306,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,843,15343,938,15088
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,919,12049,894,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,858,14268,925,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,964,15739,879,15559
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,577,4503,581,4466
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,848,9833,855,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1925,39631,2010,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,985,11080,1042,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1794,37500,1700,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1109,24444,1135,24093
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1638,14426,1062,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1950,30171,1703,30180
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1769,18715,1339,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1397,21033,1412,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1931,49258,1983,48682
