O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,3159,53687,2295,44759
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,4544,79042,3869,70652
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1538,25215,1658,23632
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1572,19941,1421,18832
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2833,33509,1994,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,4323,70829,4012,67521
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1755,23790,1603,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,3267,50456,3447,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3916,70822,3463,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,2358,38682,2363,37782
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,735,11162,880,11460
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2463,38601,3169,42205
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1166,15411,1195,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2026,31631,2398,31868
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3952,74012,4697,73952
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3060,55108,4335,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1859,28569,2458,31812
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1863,23718,2116,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2911,40873,3503,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,779,9176,787,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1819,21906,1706,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,970,11692,746,13906
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,1028,13194,1076,11221
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1221,21899,1484,20306
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,837,9498,762,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,850,7608,871,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,911,6751,806,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,2034,27983,2029,27470
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,1073,13146,1260,13627
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,301,2914,305,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1452,36019,1522,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,936,12049,869,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1105,14268,988,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1257,15739,1394,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,979,8425,1113,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,1059,10754,1117,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,633,4479,640,4465
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1375,18869,1148,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1059,9808,987,9755
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,723,9171,735,9561
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1997,39631,2308,37049
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1005,11184,1038,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1938,37500,2114,37620
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1258,13686,1442,14066
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,2269,30171,2755,30180
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1436,18446,2000,18454
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1651,21033,2015,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2556,49258,2711,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,513,6221,554,6213
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,497,6563,536,6629
