O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1954,45023,2537,44761
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3128,70710,3286,73719
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1292,25217,1572,23632
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,836,12530,1041,12901
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1567,35118,2099,33843
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2944,70831,3399,70590
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1351,23791,1582,22255
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1768,37421,2284,35813
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,680,11165,875,11476
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2487,40120,2302,42228
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2107,31631,1604,31385
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3376,73959,3042,75169
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3231,54706,2578,53576
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2042,30096,1661,28857
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1792,23719,1655,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2354,40872,2403,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,728,9176,769,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,734,10972,751,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,805,11692,679,13907
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,750,10518,686,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,853,13195,939,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1132,21900,1117,21358
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,853,7608,764,10647
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1442,27982,1531,27081
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,539,4810,603,5359
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,628,6641,585,6615
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,884,17249,916,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1440,36020,1486,33850
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,922,14269,942,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1142,15739,1068,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,849,8425,728,8427
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,587,4479,586,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,1011,18870,886,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,668,9171,682,9564
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,641,7690,697,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1945,39633,1916,39965
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,988,11789,980,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1789,37500,1696,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1105,23872,1078,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1121,14152,1047,14166
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1733,30166,1674,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1298,18372,1309,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1453,18637,1315,18749
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1514,21034,1380,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1998,49260,1912,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,520,6221,512,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1328,18195,1365,18195
