O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2637,45023,1906,44761
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1449,25375,1550,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1417,20101,1240,19950
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2126,35118,1645,33572
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3618,70831,3229,71977
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1629,23948,1606,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2865,51157,2908,50473
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,730,11322,672,11190
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1166,20388,1320,22410
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,898,15172,1015,17624
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1791,31631,1945,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2661,54391,2970,54358
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1457,24169,1501,26169
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3269,73972,3745,73949
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1056,18863,1269,19037
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1814,30096,2115,28832
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1965,24858,2009,25067
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1897,23719,1949,28523
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,809,9176,816,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,766,10972,804,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1907,21904,1700,23481
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,873,10394,866,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,746,10491,805,10705
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,908,13194,1062,11219
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1100,22056,1134,20252
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,711,6250,625,6259
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,811,9732,756,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,918,7608,883,7598
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1539,28138,1540,27508
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,601,4810,634,5359
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,703,6640,658,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,302,2910,309,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,897,17249,1014,15089
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,963,12049,918,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1254,15738,1000,15560
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,988,10767,1077,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,602,4479,631,4569
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,959,18870,969,18459
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1040,9965,971,10133
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,692,7690,766,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,2010,39631,2088,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,999,14178,1102,14703
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1838,37500,1848,37725
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1286,14152,1318,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1167,13694,1231,15151
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1845,30166,1931,30175
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1376,18372,1534,18380
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1412,17784,1594,19826
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1471,21034,1552,21409
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1372,18195,1424,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,525,6563,552,6629
