O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1787,45023,2530,45604
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,2920,70711,3642,71284
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1171,20099,1293,19951
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1530,33666,2079,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2878,70829,3336,75238
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1343,23946,1569,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2356,50455,2592,50475
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2983,39697,2260,42205
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,977,15442,1003,17621
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1988,31631,1647,31387
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2915,56850,2342,54700
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1393,26628,1380,26168
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3571,73972,2914,74291
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,976,18861,1239,19037
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,2206,38101,1611,28834
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2034,24858,1808,25067
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,684,9176,747,9183
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,684,10767,706,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1508,23705,1494,23482
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,770,11692,669,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,823,10394,789,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,700,10491,660,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,775,13195,860,13813
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1043,22056,1119,21924
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,710,8402,654,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,823,7608,845,7598
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,641,6751,627,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1357,28140,1407,28037
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,661,12686,719,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1030,10953,974,10927
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,604,6641,552,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,305,2914,326,2912
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1407,36020,1440,34531
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,867,16885,923,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,952,14482,892,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,663,8425,678,8428
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,895,18869,788,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,821,9833,804,9810
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,673,9948,644,10245
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,640,7690,678,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1830,39633,1843,39965
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1735,37500,1679,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1117,23872,1119,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1184,14152,1046,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1350,13830,990,14074
1951,"40.356029,-111.947619" ,2326,"40.278561,-111.712752" ,1774,28909,1611,30175
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1362,21033,1280,21408
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1934,49416,1819,49247
