O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2367,45018,2656,46651
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3698,70708,3970,72812
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1644,25213,1655,24121
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1453,18874,1662,19577
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,1028,12598,1136,13303
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,2061,33506,2554,35981
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1748,23787,1615,22255
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2891,50456,2890,46572
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,3176,70820,3430,72506
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,853,11486,1105,12205
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2581,39438,2562,43491
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1511,21628,1380,22759
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,1403,16458,1164,17973
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2204,30509,2072,31386
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,3383,56818,2830,54366
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1895,25894,1588,26524
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3976,76396,3436,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1249,16666,1343,18784
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3165,54559,3035,53212
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1852,26406,1861,25068
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1737,23718,1667,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2494,40874,2402,41078
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,779,9176,769,8805
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,738,10973,705,10504
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,764,11693,668,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,832,10392,807,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,728,10303,673,10703
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,837,13193,908,13807
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,649,6250,596,6259
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,874,7608,742,10640
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,623,5359,645,5359
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,705,12864,760,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1144,13936,1143,10872
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,331,2914,313,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,913,14770,1032,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1464,33542,1490,33846
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,918,12049,833,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,941,14268,956,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1113,15739,917,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,811,8425,812,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,954,10754,1015,8885
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,581,4479,608,4569
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,940,9808,977,9810
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,672,7690,692,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1919,39632,2067,30225
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,983,11080,1014,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1798,37500,1735,37620
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1172,14158,1126,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1152,13686,1122,14067
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1318,18447,1348,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1396,17861,1392,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1460,21033,1432,21303
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1950,49258,1946,48682
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,519,6221,518,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1370,18195,1375,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,496,6563,524,6629
