O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1257,25217,1395,25639
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,750,12530,759,12536
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2462,51157,2444,50473
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2591,70821,2479,70617
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,591,11165,587,11190
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,765,15172,912,17704
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1632,31631,1695,31385
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1280,24169,1335,26250
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2672,53641,2629,53551
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2386,40872,2418,41077
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,750,9176,766,9183
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,801,11692,663,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,854,8735,787,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,698,10491,702,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,828,13194,879,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1065,21899,1095,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,793,8401,692,8376
2228,"40.339253,-111.710746" ,2326,"40.278561,-111.712746" ,877,7608,733,10647
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,702,6751,712,6199
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,698,12865,767,13522
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1194,13940,1121,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,668,6640,604,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,307,2912,317,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,952,17249,960,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1490,36020,1511,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,937,12049,904,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,944,14269,942,13724
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1043,15738,933,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,792,8425,758,8427
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,571,4479,626,4572
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,940,18870,853,18459
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1952,39631,1937,39964
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1066,11481,1043,11476
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1775,37500,1767,37725
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1149,23872,1141,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1113,14152,1159,14166
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1140,13694,990,14074
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1279,18372,1399,18453
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1356,17784,1359,17862
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1436,21034,1457,21409
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,535,6221,522,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1334,18195,1368,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,519,6563,526,6629
