O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,2198,45023,1962,44761
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1447,25217,1526,25639
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1335,19943,1287,19950
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2658,50454,2845,50471
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2939,70822,2892,70617
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1891,35920,2026,36761
1762,"40.509556,-111.885784" ,2098,"40.429099,-111.891886" ,664,11165,623,11190
2136,"40.435821,-111.778905" ,1600,"40.508763,-111.899715" ,1151,20388,1179,22410
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,877,15172,936,17624
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,1735,31631,1646,31385
2207,"40.37852,-111.764695" ,972,"40.766088,-111.889661" ,2761,54444,2705,54357
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1604,24169,1337,26169
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,973,18706,1225,19037
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,2039,24863,1919,25068
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2674,40877,2530,41077
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,715,10609,735,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1652,21904,1592,23480
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,831,14453,661,13906
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,717,10491,719,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,862,13194,849,13814
2228,"40.339253,-111.710746" ,2098,"40.429099,-111.891889" ,1043,21898,1057,21358
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,804,8401,747,8376
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,571,4810,573,4813
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,656,6640,628,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,305,2912,319,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,934,17249,1027,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1439,36020,1501,33825
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,923,12049,844,12082
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1060,15739,918,15560
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,776,8425,791,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,953,10756,1009,8881
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,571,4478,537,4463
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,977,18869,855,18460
2751,"40.046799,-111.675851" ,2713,"40.040518,-111.751955" ,696,7690,707,7690
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1949,39631,1997,39963
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,977,11946,992,12072
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1751,37500,1750,37618
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1118,23872,1179,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1218,14157,1228,14166
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,2046,49258,1928,48681
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,546,6221,548,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1270,18195,1414,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,522,6563,536,6629
