O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966056" ,2079,"40.4365363407,-111.830775799" ,1819,45023,2445,44758
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1251,25372,1568,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1170,20099,1395,19951
1763,"40.5090001685,-111.875919320" ,2098,"40.4290987165,-111.891886358" ,799,12685,904,12558
1218,"40.6934674976,-111.874152095" ,2098,"40.4290987165,-111.891886358" ,1503,33666,2120,33573
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,2913,70829,3530,71979
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2363,50456,2601,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2650,70822,3077,70614
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2541,39701,2208,42205
2032,"40.383234,-111.861698" ,1469,"40.6061126176,-111.943808272" ,2003,30510,1605,31387
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1408,26540,1296,26168
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3717,74012,2960,73951
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,987,18862,1233,16912
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,3340,54053,2548,53211
1951,"40.356029,-111.947619" ,1728,"40.5615693283,-111.89456984" ,1983,30441,1658,28826
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1863,24860,1786,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1885,23719,1605,27445
1866,"40.309293,-112.009873" ,2326,"40.278561,-111.712745" ,2372,39616,2437,39789
2136,"40.435821,-111.778905" ,2172,"40.380322,-111.818407" ,727,9176,753,9183
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1563,23705,1544,22222
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,783,11692,669,13907
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,866,10394,793,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,785,10302,676,10554
2228,"40.339253,-111.710746" ,2188,"40.352924,-111.768877" ,519,6250,553,6259
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,686,6751,665,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1434,28140,1411,28037
2337,"40.286065,-111.67176" ,2326,"40.278561,-111.712747" ,559,4810,545,4810
2292,"40.307934,-111.720354" ,2172,"40.380322,-111.818409" ,761,12687,772,13522
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,314,2914,314,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,949,17247,944,15089
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1489,36796,1482,34529
2207,"40.37852,-111.764695" ,2079,"40.436536,-111.830777" ,891,12049,882,12082
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,910,16558,896,14290
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1008,14482,1033,14270
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,768,8425,687,8428
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,560,4479,561,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,998,18869,869,18460
2451,"40.22777,-111.670659" ,2326,"40.278561,-111.712751" ,716,9948,718,10243
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1888,39631,1860,39995
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1786,37500,1700,37620
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1148,14157,1062,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1421,13571,1006,14066
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1654,17786,1294,18684
2583,"40.094862,-111.621876" ,2098,"40.429099,-111.891895" ,1967,49416,1922,49247
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1336,18195,1288,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,488,6563,522,6629
