O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966057" ,2384,"40.2504896532,-111.649761944" ,3921,70708,3193,70439
1530,"40.5456096957,-112.013648997" ,2098,"40.4290987165,-111.891886358" ,1358,25215,1419,25640
1743,"40.5504323408,-111.838388036" ,2098,"40.4290987165,-111.891886358" ,1298,19941,1209,19951
1324,"40.6726892565,-111.818289799" ,2384,"40.2504896532,-111.649761944" ,3363,70829,3140,71979
1407,"40.519692227,-112.028651355" ,2098,"40.4290987165,-111.891886358" ,1472,23790,1580,24116
1407,"40.519692227,-112.028651356" ,2354,"40.3007107079,-111.663496277" ,2662,50456,2622,50475
570,"40.985157543,-111.8864262" ,2079,"40.4365363407,-111.830775799" ,2966,70822,2735,70614
934,"40.6457884605,-112.020107498" ,2098,"40.4290987165,-111.891886358" ,1912,37419,1921,37782
1866,"40.309293,-112.009873" ,1728,"40.5615693283,-111.894569839" ,2400,39705,2569,42324
2068,"40.417174,-111.854361" ,1600,"40.508763,-111.899716" ,832,15410,980,17621
2207,"40.37852,-111.764695" ,1600,"40.508763,-111.899717" ,1388,24407,1428,26171
2393,"40.237769,-111.649636" ,972,"40.766088,-111.889662" ,3156,74012,3322,73952
1611,"40.495514,-111.972" ,2098,"40.429099,-111.891892" ,1004,18704,1106,19038
1951,"40.356029,-111.947619" ,972,"40.766088,-111.889663" ,2956,54824,3046,53212
1866,"40.309293,-112.009873" ,2172,"40.380322,-111.818406" ,1893,24860,1892,25069
1866,"40.309293,-112.009873" ,2098,"40.429099,-111.891887" ,1894,23718,1716,27445
2136,"40.435821,-111.778905" ,2098,"40.429099,-111.891888" ,761,10973,720,10504
2136,"40.435821,-111.778905" ,2354,"40.300711,-111.663496" ,1769,21906,1616,23483
2068,"40.417174,-111.854361" ,2188,"40.352924,-111.768875" ,809,11692,687,13905
2032,"40.383234,-111.861698" ,2079,"40.436536,-111.830776" ,831,10392,856,8912
2032,"40.383234,-111.861698" ,2188,"40.352924,-111.768876" ,753,10491,766,10552
2228,"40.339253,-111.710746" ,2172,"40.380322,-111.818408" ,858,13195,1000,11221
2228,"40.339253,-111.710746" ,2354,"40.300711,-111.663497" ,785,8402,711,8376
2337,"40.286065,-111.67176" ,2384,"40.25049,-111.649762" ,767,6751,727,6935
2337,"40.286065,-111.67176" ,2098,"40.429099,-111.89189" ,1487,27983,1473,27509
2292,"40.307934,-111.720354" ,2384,"40.25049,-111.649763" ,1168,13936,1145,10872
2292,"40.307934,-111.720354" ,2354,"40.300711,-111.663498" ,661,6641,631,6615
2798,"40.034617,-111.738078" ,2713,"40.040518,-111.751954" ,308,2914,323,2912
2798,"40.034617,-111.738078" ,2560,"40.123602,-111.638832" ,905,15343,1004,15088
2798,"40.034617,-111.738078" ,2326,"40.278561,-111.712748" ,1471,33542,1512,33846
2207,"40.37852,-111.764695" ,2098,"40.429099,-111.891891" ,1007,14268,964,13727
2207,"40.37852,-111.764695" ,2326,"40.278561,-111.712749" ,1128,15739,966,15559
2393,"40.237769,-111.649636" ,2354,"40.300711,-111.663499" ,825,8427,821,8428
2393,"40.237769,-111.649636" ,2326,"40.278561,-111.71275" ,918,10754,960,11165
2451,"40.22777,-111.670659" ,2384,"40.25049,-111.649764" ,606,4479,634,4466
2451,"40.22777,-111.670659" ,2188,"40.352924,-111.768878" ,912,18869,887,18460
2451,"40.22777,-111.670659" ,2354,"40.300711,-111.6635" ,1001,9965,968,9810
2751,"40.046799,-111.675851" ,2354,"40.300711,-111.663501" ,1941,39631,2043,36616
2751,"40.046799,-111.675851" ,2560,"40.123602,-111.638833" ,1003,11080,1043,11075
2851,"39.979668,-111.788998" ,2384,"40.25049,-111.649765" ,1789,37500,1772,37620
2851,"39.979668,-111.788998" ,2560,"40.123602,-111.638834" ,1096,24444,1132,24093
1951,"40.356029,-111.947619" ,2172,"40.380322,-111.81841" ,1173,14157,1177,14171
1951,"40.356029,-111.947619" ,2098,"40.429099,-111.891893" ,1195,13571,1142,14066
1932,"40.304745,-111.893748" ,2172,"40.380322,-111.818411" ,1374,18446,1415,18454
1932,"40.304745,-111.893748" ,2098,"40.429099,-111.891894" ,1403,17860,1451,18758
2583,"40.094862,-111.621876" ,2384,"40.25049,-111.649766" ,1488,21033,1462,21303
2583,"40.094862,-111.621876" ,2560,"40.123602,-111.638835" ,517,6221,521,6213
2509,"40.163571,-111.60687" ,2354,"40.300711,-111.663502" ,1377,18195,1354,18195
2509,"40.163571,-111.60687" ,2560,"40.123602,-111.638836" ,509,6563,540,6629
