ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,14044.6,26092.4,17509.6,18820.1,76466.7,11231.1,19178.1,14185.9,14680.2,59275.3,282.2,1349.5,469.5,453.4,2554.6,1178.8,2207.7,1447.1,1251.4,6085.0,1352.5,3357.1,1407.1,2435.1,8551.8
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,43346.5,79103.4,57296.8,60073.4,239820.1,36284.2,57111.7,47909.4,50188.9,191494.2,2426.3,12160.0,4286.9,3625.5,22498.7,2690.0,4902.5,3119.7,2766.9,13479.1,1946.0,4929.2,1980.8,3492.1,12348.1
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14477.6,26321.4,21132.6,21571.2,83502.8,13122.0,22367.5,18852.2,20207.3,74549.0,638.7,3086.9,1129.1,916.6,5771.3,593.0,600.0,995.9,298.6,2487.5,123.9,267.0,155.4,148.7,695.0
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36468.4,69053.9,48333.2,51827.5,205683.0,30424.4,47653.6,40293.5,42792.1,161163.6,2635.2,13171.9,4634.1,3956.9,24398.1,1468.2,3236.6,1439.9,1476.5,7621.2,1940.6,4991.8,1965.7,3602.0,12500.1
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53423.7,101887.9,72590.9,79233.5,307136.0,45228.9,74717.8,61434.8,67388.3,248769.8,3439.2,17068.5,6045.5,5180.7,31733.9,2587.0,4709.8,2982.9,2661.1,12940.8,2168.6,5391.8,2127.7,4003.4,13691.5
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,33129.5,57087.7,42199.8,46722.7,179139.7,29266.4,44974.0,36825.7,41141.5,152207.6,1242.7,6324.2,2114.2,1905.3,11586.4,1822.4,3565.0,2245.9,2036.7,9670.0,798.0,2224.5,1014.0,1639.2,5675.7
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44610.2,88967.0,62951.4,71367.4,267896.0,38568.8,69271.4,54413.0,62982.4,225235.6,2125.6,11332.6,3884.7,3577.8,20920.7,2870.8,5511.1,3560.9,2938.9,14881.7,1045.0,2851.9,1092.8,1868.3,6858.0
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,84231.4,167185.8,118675.0,131255.9,501348.1,73936.1,132519.1,104713.7,116588.1,427757.0,4316.6,22470.7,7556.5,6988.3,41332.1,4203.4,7631.7,4666.8,4402.6,20904.5,1775.3,4564.3,1738.0,3276.9,11354.5
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68768.5,118905.9,92453.6,98536.0,378664.0,61782.2,97874.6,82847.0,89850.4,332354.2,2770.6,12880.3,4884.2,3651.4,24186.5,3453.8,6333.8,4094.5,3531.9,17414.0,761.9,1817.2,627.9,1502.3,4709.3
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,42205.3,78893.5,60500.3,58817.9,240417.0,38015.4,66208.2,54603.1,54222.0,213048.7,1621.9,8028.7,2964.7,2143.2,14758.5,2186.5,3659.0,2543.9,1848.8,10238.2,381.5,997.6,388.6,603.9,2371.6
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,20340.9,43011.9,30421.8,37265.0,131039.6,18134.6,36285.5,27613.4,34199.6,116233.1,832.7,4010.8,1393.2,1321.7,7558.4,1284.1,2435.6,1337.7,1522.0,6579.4,89.5,280.0,77.5,221.7,668.7
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,27020.9,57746.4,39107.7,49033.3,172908.3,23725.8,47060.2,34587.0,44398.3,149771.3,1362.9,6929.5,2390.5,2298.6,12981.5,1771.4,3206.2,1973.9,1993.9,8945.4,160.8,550.5,156.3,342.5,1210.1
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36019.8,66518.5,51197.9,56081.8,209818.0,32341.1,55164.9,46030.6,51116.6,184653.2,1380.9,6799.9,2498.6,2050.8,12730.2,1794.7,3368.1,2177.1,1796.5,9136.4,503.1,1185.6,491.6,1117.9,3298.2
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,63064.0,123647.9,86156.3,97247.5,370115.7,54808.5,95848.1,74805.1,85371.5,310833.2,3463.6,17617.8,6050.4,5351.7,32483.5,3040.1,5666.6,3464.4,3190.9,15362.0,1751.8,4515.4,1836.4,3333.4,11437.0
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34514.2,68276.2,50650.3,56100.8,209541.5,31611.9,58064.6,46231.4,52318.4,188226.3,1432.3,7477.0,2701.4,2256.2,13866.9,1181.6,2213.4,1378.2,1365.2,6138.4,288.4,521.2,339.3,161.0,1309.9
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,32907.6,70221.0,48322.3,57976.8,209427.7,30119.0,59896.5,44094.1,54107.4,188217.0,1530.6,7810.7,2737.0,2444.2,14522.5,1184.7,2300.7,1405.8,1301.6,6192.8,73.3,213.1,85.4,123.6,495.4
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,53663.9,98472.6,71985.7,79405.9,303528.1,46567.1,75268.8,62303.0,68748.5,252887.4,2751.9,13788.3,4865.7,4173.0,25578.9,2294.3,4359.9,2680.0,2386.4,11720.6,2050.6,5055.6,2137.0,4098.0,13341.2
