I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  12109.83,         0,         0,         0,         0,         0,    630.92,   1100.41,  13841.16
    5,    1,    604.69,         0,     13.50,    178.77,    527.64,         0,         0,         0,    209.37,    380.39,    348.67,         0,         0,   2263.03
    5,    2,      4.14,         0,         0,      5.30,     26.28,         0,         0,         0,     16.87,     15.97,      6.64,         0,         0,     75.20
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      5.99,         0,         0,         0,         0,      5.99
    5,    4,  10142.25,         0,   2446.39,  23623.80,  22015.61,         0,         0,         0,   7479.67,   4206.71,   2996.99,         0,         0,  72911.42
    5,    5,  32791.58,   5164.00,  17445.12, 171955.86,  91766.52,         0,         0,         0,  37213.24,  12176.55,   7881.64,         0,         0, 376394.51
    5,    6,      3.07,         0,         0,     69.97,     16.72,         0,         0,         0,    149.44,      1.49,      0.26,         0,         0,    240.95
    5,    7,      0.29,         0,         0,      0.10,      0.34,         0,         0,         0,     10.00,         0,         0,         0,         0,     10.73
    5,    8,   9196.17,    239.00,    710.05,  10504.25,  11056.73,         0,         0,         0,   2727.63,    648.47,     70.88,         0,         0,  35153.18
    5,    9,   1831.10,         0,     52.79,   1175.35,   1967.28,         0,         0,         0,    673.26,    215.80,     22.17,         0,         0,   5937.75
    5,   10,         0,         0,         0,      3.35,      0.91,         0,         0,         0,     10.96,         0,         0,         0,         0,     15.22
    5,   11,    486.94,         0,      0.23,    206.17,    157.23,         0,         0,         0,    154.21,    150.45,     42.31,         0,         0,   1197.54
    5,   12,   1690.17,     20.00,      2.80,   1500.17,    930.13,         0,         0,         0,    694.91,    597.98,    170.57,         0,         0,   5606.73
    5,   13,    765.33,      2.00,      0.05,    470.74,    388.51,         0,         0,         0,    208.73,    126.22,     25.52,         0,         0,   1987.10
    5,   14,   1600.24,    244.00,      2.35,   1160.00,   1218.83,         0,         0,         0,    641.47,    454.29,     73.02,         0,         0,   5394.20
    5,   15,     22.71,         0,      0.11,     17.02,     41.25,         0,         0,         0,     44.04,     53.72,      9.30,         0,         0,    188.15
    5,   16,    232.11,      2.00,      0.65,    203.89,    399.59,         0,         0,         0,    311.49,    228.31,     54.40,         0,         0,   1432.44
    5,   17,    216.62,         0,      0.28,    237.95,    362.47,         0,         0,         0,    279.22,    177.45,     36.36,         0,         0,   1310.35
    5,   18,      2.37,         0,         0,      3.59,      6.82,         0,         0,         0,      5.95,      1.40,      0.03,         0,         0,     20.16
    5,   19,      0.82,         0,         0,         0,         0,         0,         0,         0,      0.37,      2.04,      0.38,         0,         0,      3.61
    5,   20,     56.70,         0,         0,     19.60,     53.05,         0,         0,         0,    102.26,    206.85,     25.09,         0,         0,    463.55
    5,   21,     30.46,     26.00,         0,      0.63,      0.26,         0,         0,         0,     24.09,     51.79,     17.63,         0,         0,    150.86
    5,   22,      3.62,         0,         0,         0,         0,         0,         0,         0,      1.39,      0.68,      5.88,         0,         0,     11.57
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,      0.03
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   7025.40,         0,         0,         0,         0,         0,    561.42,    466.50,   8053.32
    6,    1,      1.20,         0,      0.01,      0.38,      0.05,         0,         0,         0,      5.15,      0.02,         0,         0,         0,      6.81
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      1.07,         0,         0,         0,         0,      1.09
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.05,         0,         0,         0,         0,      0.05
    6,    4,     17.83,         0,      6.02,     63.72,      8.87,         0,         0,         0,    181.72,      0.80,      0.10,         0,         0,    279.06
    6,    5,     30.51,         0,      8.27,    134.39,     16.77,         0,         0,         0,    179.70,      1.54,      0.31,         0,         0,    371.49
    6,    6,      0.01,         0,         0,      4.68,      0.37,         0,         0,         0,    624.78,      0.02,         0,         0,         0,    629.86
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.86,         0,      0.79,     13.23,      2.90,         0,         0,         0,     19.27,      0.02,         0,         0,         0,     48.07
    6,    9,      2.75,         0,      0.13,      2.70,      0.43,         0,         0,         0,      1.51,         0,         0,         0,         0,      7.52
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.58,         0,         0,         0,         0,      1.58
    6,   11,      0.74,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.42
    6,   12,      2.53,         0,         0,      1.70,      0.03,         0,         0,         0,      0.04,      0.02,      0.01,         0,         0,      4.33
    6,   13,      1.32,         0,         0,      1.30,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.63
    6,   14,      1.98,         0,         0,      2.33,      0.18,         0,         0,         0,      0.07,      0.03,         0,         0,         0,      4.59
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.14,         0,         0,      0.13,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.13,         0,         0,      0.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.28
    6,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.99,         0,         0,         0,         0,         0,         0,         0,      5.99
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.22,         0,         0,         0,     62.53,         0,         0,         0,         0,     62.75
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,     10.01,         0,         0,         0,         0,     10.33
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    299.58,         0,         0,         0,         0,    299.65
    7,    8,         0,         0,         0,         0,      2.11,         0,         0,         0,    151.48,         0,         0,         0,         0,    153.59
    7,    9,         0,         0,         0,         0,      0.21,         0,         0,         0,     83.71,         0,         0,         0,         0,     83.92
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.30,         0,         0,         0,         0,      1.30
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.38,         0,         0,         0,         0,      1.40
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      9.58,         0,         0,         0,         0,     19.61
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.19,         0,         0,         0,         0,      3.20
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      5.84,         0,         0,         0,         0,      5.93
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.17,         0,         0,         0,         0,      0.17
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    874.45,         0,     16.55,    333.79,    425.37,         0,         0,         0,    155.72,    101.70,     12.27,         0,         0,   1919.85
    8,    2,      5.52,         0,         0,     11.01,     20.56,         0,         0,         0,     11.99,      4.97,      0.19,         0,         0,     54.24
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.87,         0,         0,         0,         0,      0.87
    8,    4,  11495.28,         0,   2563.44,  28121.08,  11054.41,         0,         0,         0,   3433.31,    685.71,     81.70,         0,         0,  57434.93
    8,    5,  16489.50,   4075.00,   1288.04,  29861.01,  10807.06,         0,         0,         0,   2928.83,    656.00,     84.92,         0,         0,  66190.36
    8,    6,      1.58,         0,         0,     19.76,      2.83,         0,         0,         0,     20.97,      0.02,         0,         0,         0,     45.16
    8,    7,      3.38,         0,         0,      4.19,      2.20,         0,         0,         0,    125.72,         0,         0,         0,         0,    135.49
    8,    8,  82023.16,   1036.00,  68269.07, 445185.18, 153147.38,         0,         0,         0,  41569.18,   1799.77,     40.53,         0,         0, 793070.27
    8,    9,  11696.34,         0,    911.45,  24412.22,   8339.66,         0,         0,         0,   1681.76,    150.17,      1.61,         0,         0,  47193.21
    8,   10,         0,         0,         0,     33.56,      4.58,         0,         0,         0,     54.07,         0,         0,         0,         0,     92.21
    8,   11,   2551.81,         0,      6.10,   1548.44,    465.18,         0,         0,         0,    256.85,     55.22,      2.32,         0,         0,   4885.92
    8,   12,   9085.98,    196.00,     48.00,   8847.24,   2997.64,         0,         0,         0,   1193.76,    222.54,      6.86,         0,         0,  22598.02
    8,   13,   3966.13,     19.00,      0.85,   4178.40,   1372.64,         0,         0,         0,    386.22,     44.29,      0.91,         0,         0,   9968.44
    8,   14,   8397.67,    944.00,     48.52,   9152.33,   3889.14,         0,         0,         0,   1125.38,    150.01,      1.82,         0,         0,  23708.87
    8,   15,    117.85,         0,      4.73,    152.85,    141.74,         0,         0,         0,     84.15,     17.59,      0.10,         0,         0,    519.01
    8,   16,   1194.85,     15.00,     18.33,   1395.34,   1075.99,         0,         0,         0,    532.37,     69.36,      0.56,         0,         0,   4301.80
    8,   17,   1114.98,         0,     11.44,   1539.65,    957.92,         0,         0,         0,    471.42,     52.20,      0.40,         0,         0,   4148.01
    8,   18,     13.65,         0,         0,     41.05,     28.59,         0,         0,         0,     11.71,      0.49,         0,         0,         0,     95.49
    8,   19,      4.26,         0,         0,      1.28,      1.80,         0,         0,         0,      3.81,      1.69,         0,         0,         0,     12.84
    8,   20,    312.39,         0,      2.11,    371.48,    353.27,         0,         0,         0,    247.85,    128.58,         0,         0,         0,   1415.68
    8,   21,    180.19,    427.00,         0,    105.72,     43.37,         0,         0,         0,     98.53,     55.17,      0.02,         0,         0,    910.00
    8,   22,     30.79,         0,         0,      0.16,         0,         0,         0,         0,      7.74,      4.14,         0,         0,         0,     42.83
    8,   23,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   24,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   25,      0.31,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.01,         0,         0,         0,      0.49
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7774.89,         0,         0,         0,         0,         0,    487.27,    475.38,   8737.54
    9,    1,    114.40,         0,      0.92,     40.05,     67.39,         0,         0,         0,     47.34,     38.42,      7.82,         0,         0,    316.34
    9,    2,      0.40,         0,         0,      2.33,      5.24,         0,         0,         0,      4.48,      2.18,      0.15,         0,         0,     14.78
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1018.03,         0,     48.53,    860.88,   1095.55,         0,         0,         0,    605.60,    191.53,     33.36,         0,         0,   3853.48
    9,    5,   1752.89,    918.00,     51.52,   1796.84,   1608.58,         0,         0,         0,    698.77,    216.82,     36.48,         0,         0,   7079.90
    9,    6,      0.07,         0,         0,      2.45,      0.30,         0,         0,         0,      1.54,         0,         0,         0,         0,      4.36
    9,    7,      0.07,         0,         0,      0.30,      0.14,         0,         0,         0,     64.36,         0,         0,         0,         0,     64.87
    9,    8,   6181.24,    220.00,   2090.40,  12868.75,   7315.29,         0,         0,         0,   1707.37,    148.19,      2.23,         0,         0,  30533.47
    9,    9,  29773.55,         0,  33240.69, 219240.08,  93904.92,         0,         0,         0,  24371.91,   1026.08,     34.30,         0,         0, 401591.53
    9,   10,         0,         0,         0,     15.74,      2.57,         0,         0,         0,     36.06,         0,         0,         0,         0,     54.37
    9,   11,   3862.35,         0,     37.65,   3089.21,    999.81,         0,         0,         0,    353.66,     72.99,      6.37,         0,         0,   8422.04
    9,   12,  14684.68,    322.00,    633.26,  21933.98,   7487.80,         0,         0,         0,   1987.72,    345.68,     25.40,         0,         0,  47420.52
    9,   13,   6346.46,     94.00,     11.61,  12180.04,   3285.90,         0,         0,         0,    640.35,     77.34,      5.37,         0,         0,  22641.07
    9,   14,  14056.19,   1328.00,    523.92,  22176.49,   8716.18,         0,         0,         0,   1707.12,    226.14,      5.71,         0,         0,  48739.75
    9,   15,    142.93,         0,     18.47,    161.92,    247.84,         0,         0,         0,    102.87,     19.35,      0.25,         0,         0,    693.63
    9,   16,   1531.44,     35.00,    114.39,   1838.26,   2215.21,         0,         0,         0,    663.83,     87.83,      2.51,         0,         0,   6488.47
    9,   17,   1471.13,         0,    134.86,   2128.90,   2039.37,         0,         0,         0,    597.84,     70.15,      1.89,         0,         0,   6444.14
    9,   18,     16.94,         0,         0,     32.01,     46.21,         0,         0,         0,     14.51,      0.59,         0,         0,         0,    110.26
    9,   19,      4.06,         0,      0.89,      4.37,     17.24,         0,         0,         0,     10.97,      5.85,         0,         0,         0,     43.38
    9,   20,    328.70,         0,     23.02,    349.42,    617.05,         0,         0,         0,    321.77,    182.66,      0.03,         0,         0,   1822.65
    9,   21,    161.24,    401.00,      2.11,    316.62,    313.09,         0,         0,         0,    203.06,    116.30,         0,         0,         0,   1513.42
    9,   22,     27.02,         0,      0.03,     13.74,     32.06,         0,         0,         0,     37.15,     27.13,         0,         0,         0,    137.13
    9,   23,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    9,   24,         0,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
